
Gurobi 9.5.0 (linux64) logging started Wed May  4 15:08:02 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N200_seed10_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0x23255d21
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [6e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 97 rows and 782 columns
Presolve time: 0.03s
Presolved: 883 rows, 5968 columns, 11936 nonzeros
Variable types: 0 continuous, 5968 integer (5968 binary)
Found heuristic solution: objective -41346.00000

Root relaxation: objective -8.392161e+04, 3274 iterations, 0.04 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -83623.972    0  501 -80253.000 -83623.972  4.20%     -    4s
     0     0 -83612.643    0  523 -80253.000 -83612.643  4.19%     -    4s
     0     0 -83611.344    0  538 -80253.000 -83611.344  4.18%     -    4s
     0     0 -83610.857    0  517 -80253.000 -83610.857  4.18%     -    4s
     0     0 -83585.789    0  482 -80253.000 -83585.789  4.15%     -    4s
     0     0 -83581.447    0  511 -80253.000 -83581.447  4.15%     -    5s
     0     0 -83580.473    0  467 -80253.000 -83580.473  4.15%     -    5s
     0     0 -83579.624    0  478 -80253.000 -83579.624  4.15%     -    5s
     0     0 -83547.989    0  547 -80253.000 -83547.989  4.11%     -    5s
     0     0 -83542.182    0  507 -80253.000 -83542.182  4.10%     -    5s
     0     0 -83540.648    0  503 -80253.000 -83540.648  4.10%     -    5s
     0     0 -83539.544    0  539 -80253.000 -83539.544  4.10%     -    5s
     0     0 -83539.338    0  531 -80253.000 -83539.338  4.09%     -    5s
     0     0 -83502.030    0  536 -80253.000 -83502.030  4.05%     -    5s
     0     0 -83497.294    0  501 -80253.000 -83497.294  4.04%     -    5s
     0     0 -83495.920    0  511 -80253.000 -83495.920  4.04%     -    6s
     0     0 -83495.644    0  542 -80253.000 -83495.644  4.04%     -    6s
     0     0 -83465.763    0  457 -80253.000 -83465.763  4.00%     -    6s
     0     0 -83456.175    0  480 -80253.000 -83456.175  3.99%     -    6s
     0     0 -83454.304    0  498 -80253.000 -83454.304  3.99%     -    6s
     0     0 -83453.233    0  504 -80253.000 -83453.233  3.99%     -    6s
