
Gurobi 9.5.0 (linux64) logging started Sat Jun 18 21:29:37 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N300_seed1_DWcutsCTp4_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 10618 rows, 9750 columns and 137865 nonzeros
Model fingerprint: 0xdf97dc70
Variable types: 0 continuous, 9750 integer (9750 binary)
Coefficient statistics:
  Matrix range     [1e-13, 2e+04]
  Objective range  [6e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 1e+00]
Warning: Model contains large matrix coefficient range
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Found heuristic solution: objective 0.0000000
Presolve removed 1020 rows and 1046 columns
Presolve time: 0.40s
Presolved: 9598 rows, 8704 columns, 113870 nonzeros
Found heuristic solution: objective -9698.000000
Variable types: 0 continuous, 8704 integer (8704 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   24778   -1.2054007e+05   1.377499e+04   0.000000e+00      5s
   28001   -1.2046795e+05   0.000000e+00   0.000000e+00      6s

Root relaxation: objective -1.204680e+05, 28001 iterations, 5.75 seconds (7.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H 1572  1048                    -119933.0000 -120393.43  0.38%   247  185s
  1615  1046     cutoff   29      -119933.00 -120393.43  0.38%   247  190s
  1673  1059 -120118.87   37  653 -119933.00 -120393.43  0.38%   256  195s
  1771  1091     cutoff   45      -119933.00 -120393.43  0.38%   261  200s
  1829  1100 -120185.08   52  597 -119933.00 -120393.43  0.38%   268  205s
  1916  1150 -120174.49   61  499 -119933.00 -120393.43  0.38%   277  210s
  2147  1153 -120085.92   86  367 -119933.00 -120393.43  0.38%   269  215s
  2394  1204 -120104.81   36  607 -119933.00 -120393.42  0.38%   269  221s
  2487  1266 -119977.28   52  516 -119933.00 -120387.98  0.38%   269  225s
  2666  1332 -120078.47   33  531 -119933.00 -120387.84  0.38%   270  230s
  2897  1411 -120326.36   40  654 -119933.00 -120386.67  0.38%   265  237s
  3051  1462 -120235.73   63  542 -119933.00 -120386.67  0.38%   268  241s
  3127  1439 -120168.21   79  561 -119933.00 -120386.67  0.38%   270  247s
  3223  1568 -120027.47  115  492 -119933.00 -120386.67  0.38%   272  251s
  3387  1651 -120224.49   26  625 -119933.00 -120378.13  0.37%   274  256s
  3620  1683 -119994.37   67  468 -119933.00 -120373.98  0.37%   274  261s
  3799  1737 -119986.98   55  514 -119933.00 -120366.80  0.36%   281  267s
  3890  1705 -119998.46   34  655 -119933.00 -120366.80  0.36%   284  272s
  3901  1764 -119997.41   36  666 -119933.00 -120366.80  0.36%   285  275s
  4187  1870 -119996.43   33  688 -119933.00 -120364.70  0.36%   288  282s
  4395  1811     cutoff   22      -119933.00 -120362.51  0.36%   285  286s
  4566  2091 -120089.49   48  391 -119933.00 -120360.57  0.36%   286  294s
  4809  2221 -120320.00   39  626 -119933.00 -120360.57  0.36%   282  298s
  4969  2316 -120172.38   54  498 -119933.00 -120357.55  0.35%   280  302s
  5123  2381 -120347.59   18  596 -119933.00 -120350.97  0.35%   282  307s
  5199  2560 -120122.58   30  459 -119933.00 -120350.63  0.35%   283  313s
  5446  2632 -120124.70   26  536 -119933.00 -120349.98  0.35%   284  318s
  5636  2787 -120287.40   22  685 -119933.00 -120349.47  0.35%   284  324s
  5877  2909 -120053.25   67  532 -119933.00 -120349.47  0.35%   283  330s
  6043  3069 -119971.38  105  442 -119933.00 -120348.41  0.35%   284  336s
  6307  3187 -120008.98   60  546 -119933.00 -120346.26  0.34%   284  342s
  6535  3292 -120145.69   31  593 -119933.00 -120345.64  0.34%   286  348s
  6779  3434 -120082.98   56  586 -119933.00 -120344.13  0.34%   290  355s
H 6849  3389                    -119946.0000 -120344.13  0.33%   290  355s
  7034  3603 -120097.00   54  521 -119946.00 -120343.29  0.33%   290  362s
  7398  3770 -119979.06   46  595 -119946.00 -120340.02  0.33%   290  370s
  7675  3910 -120176.04   87  591 -119946.00 -120338.79  0.33%   294  377s
H 7811  2597                    -120055.0000 -120338.26  0.24%   296  377s
  7920  2685 -120266.56   55  805 -120055.00 -120338.19  0.24%   298  385s
  8164  2850 -120078.62   45  565 -120055.00 -120336.76  0.23%   302  393s
  8491  3044 -120167.86   39  616 -120055.00 -120334.62  0.23%   304  402s
  8870  3275 -120218.34   26  495 -120055.00 -120333.37  0.23%   305  411s
  9238  3417 -120177.35   20  621 -120055.00 -120330.48  0.23%   305  420s
  9409  3631     cutoff   68      -120055.00 -120327.67  0.23%   305  430s
  9757  3869 -120227.27   67  236 -120055.00 -120323.08  0.22%   308  443s
 10088  4056 -120146.63   47  555 -120055.00 -120321.84  0.22%   309  455s
 10437  4057 -120225.06   37  681 -120055.00 -120319.71  0.22%   310  464s
 10439  4058 -120142.79   67  621 -120055.00 -120319.71  0.22%   310  469s
 10440  4059 -120292.39   23  690 -120055.00 -120319.71  0.22%   310  470s
 10454  4068 -120156.46   30  733 -120055.00 -120319.71  0.22%   309  475s
 10470  4079 -120133.38   53  713 -120055.00 -120319.71  0.22%   309  480s
 10483  4088 -120070.87   81  687 -120055.00 -120319.71  0.22%   308  485s
 10484  4091 -120319.71   20  768 -120055.00 -120319.71  0.22%   313  513s
 10486  4093 -120319.71   21  771 -120055.00 -120319.71  0.22%   312  532s
 10490  4093 -120319.71   22  783 -120055.00 -120319.71  0.22%   313  546s
 10494  4094 -120319.71   23  716 -120055.00 -120319.71  0.22%   313  554s
 10498  4095 -120319.71   23  730 -120055.00 -120319.71  0.22%   313  561s
 10506  4097 -120240.34   24  611 -120055.00 -120319.71  0.22%   313  567s
 10518  4100     cutoff   25      -120055.00 -120319.71  0.22%   314  571s
 10531  4105 -120319.71   27  650 -120055.00 -120319.71  0.22%   314  575s
 10560  4111 -120317.93   30  649 -120055.00 -120319.71  0.22%   314  581s
 10610  4119 -120171.97   38  588 -120055.00 -120319.71  0.22%   314  586s
 10647  4123 -120266.73   40  578 -120055.00 -120319.71  0.22%   314  590s
 10700  4132 -120233.78   44  549 -120055.00 -120319.71  0.22%   314  598s
 10704  4139     cutoff   44      -120055.00 -120319.71  0.22%   314  600s

Cutting planes:
  Gomory: 15
  Cover: 182
  Clique: 64
  MIR: 18
  StrongCG: 9
  Flow cover: 97
  Zero half: 5
  RLT: 4

Explored 10725 nodes (3407933 simplex iterations) in 600.03 seconds (1145.36 work units)
Thread count was 4 (of 56 available processors)

Solution count 10: -120055 -119946 -119933 ... -119464

Time limit reached
Best objective -1.200550000000e+05, best bound -1.203190000000e+05, gap 0.2199%
