
Gurobi 9.5.0 (linux64) logging started Wed May  4 09:27:16 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new1W_R25_M30_N200_seed5_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0x628e3e0f
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [4e+01, 9e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 107 rows and 1052 columns
Presolve time: 0.03s
Presolved: 873 rows, 5698 columns, 11396 nonzeros
Variable types: 0 continuous, 5698 integer (5698 binary)
Found heuristic solution: objective -34923.00000

Root relaxation: objective -6.122660e+04, 2989 iterations, 0.04 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -60893.558    0  482 -58167.000 -60893.558  4.69%     -    4s
     0     0 -60893.011    0  472 -58167.000 -60893.011  4.69%     -    4s
     0     0 -60838.684    0  442 -58167.000 -60838.684  4.59%     -    4s
     0     0 -60831.931    0  477 -58167.000 -60831.931  4.58%     -    4s
     0     0 -60828.384    0  434 -58167.000 -60828.384  4.58%     -    4s
     0     0 -60826.617    0  431 -58167.000 -60826.617  4.57%     -    4s
     0     0 -60824.400    0  435 -58167.000 -60824.400  4.57%     -    4s
     0     0 -60824.095    0  467 -58167.000 -60824.095  4.57%     -    4s
     0     0 -60784.389    0  465 -58167.000 -60784.389  4.50%     -    5s
H    0     0                    -58702.00000 -60784.389  3.55%     -    5s
     0     0 -60781.643    0  476 -58702.000 -60781.643  3.54%     -    5s
     0     0 -60781.002    0  505 -58702.000 -60781.002  3.54%     -    5s
     0     0 -60754.228    0  489 -58702.000 -60754.228  3.50%     -    5s
     0     0 -60747.791    0  519 -58702.000 -60747.791  3.49%     -    5s
     0     0 -60746.122    0  508 -58702.000 -60746.122  3.48%     -    5s
     0     0 -60744.286    0  501 -58702.000 -60744.286  3.48%     -    5s
     0     0 -60743.963    0  508 -58702.000 -60743.963  3.48%     -    5s
     0     0 -60719.129    0  558 -58702.000 -60719.129  3.44%     -    5s
