
Gurobi 9.5.0 (linux64) logging started Wed May  4 16:37:05 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M40_N100_seed1_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 1140 rows, 5000 columns and 10000 nonzeros
Model fingerprint: 0xb3fc9342
Variable types: 0 continuous, 5000 integer (5000 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+03]
  Objective range  [6e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 519 rows and 2134 columns
Presolve time: 0.03s
Presolved: 621 rows, 2866 columns, 5732 nonzeros
Variable types: 0 continuous, 2866 integer (2866 binary)
Found heuristic solution: objective -28519.00000

Root relaxation: objective -4.468144e+04, 2084 iterations, 0.02 seconds (0.02 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -43878.537    0  106 -43701.000 -43878.537  0.41%     -    1s
     0     0 -43878.537    0   59 -43701.000 -43878.537  0.41%     -    1s
H    0     0                    -43830.00000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0   89 -43830.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0   65 -43830.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0  105 -43830.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0   99 -43830.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0  115 -43830.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0  104 -43830.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0  106 -43830.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0   92 -43830.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0   41 -43830.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0   67 -43830.000 -43878.537  0.11%     -    1s
H    0     0                    -43831.00000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0   74 -43831.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0   70 -43831.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0   71 -43831.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0   77 -43831.000 -43878.537  0.11%     -    1s
     0     0 -43878.537    0   83 -43831.000 -43878.537  0.11%     -    1s
     0     0 -43878.206    0   74 -43831.000 -43878.206  0.11%     -    1s
     0     0 -43874.591    0   85 -43831.000 -43874.591  0.10%     -    1s
     0     0 -43874.529    0   87 -43831.000 -43874.529  0.10%     -    1s
     0     0 -43872.039    0   81 -43831.000 -43872.039  0.09%     -    1s
     0     0 -43871.983    0   76 -43831.000 -43871.983  0.09%     -    1s
     0     0 -43870.026    0   75 -43831.000 -43870.026  0.09%     -    1s
