
Gurobi 9.5.0 (linux64) logging started Wed May  4 12:20:19 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N200_seed8_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0xac81c63a
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [4e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 69 rows and 627 columns
Presolve time: 0.03s
Presolved: 911 rows, 6123 columns, 12246 nonzeros
Variable types: 0 continuous, 6123 integer (6123 binary)
Found heuristic solution: objective -33393.00000

Root relaxation: objective -8.135642e+04, 3419 iterations, 0.04 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -81118.890    0  503 -77261.000 -81118.890  4.99%     -    4s
     0     0 -81118.786    0  514 -77261.000 -81118.786  4.99%     -    4s
H    0     0                    -77326.00000 -81063.159  4.83%     -    4s
     0     0 -81063.159    0  526 -77326.000 -81063.159  4.83%     -    4s
     0     0 -81060.615    0  492 -77326.000 -81060.615  4.83%     -    5s
     0     0 -81057.767    0  530 -77326.000 -81057.767  4.83%     -    5s
H    0     0                    -77438.00000 -81055.599  4.67%     -    5s
     0     0 -81055.599    0  539 -77438.000 -81055.599  4.67%     -    5s
     0     0 -81055.472    0  515 -77438.000 -81055.472  4.67%     -    5s
     0     0 -81024.712    0  538 -77438.000 -81024.712  4.63%     -    5s
     0     0 -81018.662    0  499 -77438.000 -81018.662  4.62%     -    5s
     0     0 -81017.047    0  558 -77438.000 -81017.047  4.62%     -    5s
     0     0 -81016.312    0  577 -77438.000 -81016.312  4.62%     -    5s
     0     0 -80991.442    0  557 -77438.000 -80991.442  4.59%     -    6s
     0     0 -80984.252    0  520 -77438.000 -80984.252  4.58%     -    6s
