
Gurobi 9.5.0 (linux64) logging started Sat Apr 30 07:15:15 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N300_seed3_DWcutsCT6_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 31372 rows, 9750 columns and 378387 nonzeros
Model fingerprint: 0x7c7a9aa9
Variable types: 0 continuous, 9750 integer (9750 binary)
Coefficient statistics:
  Matrix range     [1e-13, 4e+04]
  Objective range  [2e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-16, 1e+00]
Warning: Model contains large matrix coefficient range
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Found heuristic solution: objective 0.0000000
Presolve removed 8115 rows and 1361 columns
Presolve time: 1.26s
Presolved: 23257 rows, 8389 columns, 233973 nonzeros
Found heuristic solution: objective -12467.00000
Variable types: 0 continuous, 8389 integer (8389 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   14188   -1.2374285e+05   1.101973e+06   0.000000e+00      5s
   22476   -1.2133820e+05   2.734273e+04   0.000000e+00     10s
   26687   -1.2089175e+05   0.000000e+00   0.000000e+00     13s

Root relaxation: objective -1.208918e+05, 26687 iterations, 11.60 seconds (18.78 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -120861.72    0  392 -120553.00 -120861.72  0.26%     -   59s
     0     0 -120861.70    0  399 -120553.00 -120861.70  0.26%     -   59s
     0     0 -120861.70    0  400 -120553.00 -120861.70  0.26%     -   59s
     0     0 -120861.70    0  380 -120553.00 -120861.70  0.26%     -   64s
     0     2 -120861.70    0  377 -120553.00 -120861.70  0.26%     -   65s
    23    29 -120853.96    7  188 -120553.00 -120856.51  0.25%   116   70s
    65    72 -120788.71   17  198 -120553.00 -120856.51  0.25%   129   75s
   108    91 -120657.92   23  242 -120553.00 -120856.51  0.25%   176   81s
   151   116 -120637.67   34  266 -120553.00 -120856.51  0.25%   205   85s
   249   171 -120597.03   56  266 -120553.00 -120856.51  0.25%   201   91s
   309   212 -120830.00    6  356 -120553.00 -120852.37  0.25%   219   95s
   418   306 -120734.00   45  332 -120553.00 -120852.37  0.25%   222  100s
   538   401 -120629.55   77  178 -120553.00 -120852.37  0.25%   229  105s
   687   496 -120769.64   13  371 -120553.00 -120843.03  0.24%   223  110s
   875   676 -120821.96   13  190 -120553.00 -120838.00  0.24%   222  116s
  1033   726 -120644.78   52  381 -120553.00 -120838.00  0.24%   216  126s
  1035   727 -120750.69   24  237 -120553.00 -120838.00  0.24%   215  133s
  1037   729 -120794.26   16  397 -120553.00 -120838.00  0.24%   215  135s
  1052   739 -120662.49   64  395 -120553.00 -120838.00  0.24%   212  141s
  1054   740 -120765.67   26  394 -120553.00 -120837.94  0.24%   211  146s
  1055   744 -120837.94   10  394 -120553.00 -120837.94  0.24%   238  159s
  1057   745 -120837.94   11  389 -120553.00 -120837.94  0.24%   238  164s
  1061   748 -120837.94   12  412 -120553.00 -120837.94  0.24%   239  165s
  1086   756 -120837.94   16  319 -120553.00 -120837.94  0.24%   239  170s
  1106   761 -120834.48   18  344 -120553.00 -120837.94  0.24%   239  175s
  1142   779 -120800.17   22  258 -120553.00 -120837.94  0.24%   243  180s
  1206   790 -120783.92   29  193 -120553.00 -120837.94  0.24%   245  185s
  1280   821 -120639.50   39  274 -120553.00 -120837.94  0.24%   250  190s
  1395   835     cutoff   55      -120553.00 -120837.94  0.24%   249  195s
  1538   917 -120604.81   55  236 -120553.00 -120837.94  0.24%   249  200s
  1762   996 -120757.38   35  341 -120553.00 -120837.94  0.24%   237  205s
  1917  1038     cutoff   71      -120553.00 -120837.25  0.24%   242  210s
  2088  1091 -120632.83   41  226 -120553.00 -120837.25  0.24%   244  215s
  2238  1134 -120595.96   65  414 -120553.00 -120831.82  0.23%   247  221s
  2350  1115 -120792.66   22  371 -120553.00 -120825.93  0.23%   249  226s
  2442  1193 -120695.03   37  191 -120553.00 -120822.05  0.22%   249  232s
  2522  1253 -120701.36   15  273 -120553.00 -120821.75  0.22%   247  235s
  2782  1316 -120614.21   23  225 -120553.00 -120820.48  0.22%   244  240s
  3044  1381     cutoff   34      -120553.00 -120815.39  0.22%   239  246s
  3262  1431 -120707.59   27  153 -120553.00 -120809.49  0.21%   239  253s
  3378  1510     cutoff   39      -120553.00 -120808.69  0.21%   239  257s
  3539  1588 -120581.19   56  267 -120553.00 -120808.00  0.21%   238  260s
  3686  1663 -120632.89   54  316 -120553.00 -120805.65  0.21%   237  265s
  3983  1897 -120684.99   27  256 -120553.00 -120801.95  0.21%   233  273s
  4219  2057     cutoff   79      -120553.00 -120799.42  0.20%   229  278s
  4478  2154 -120590.87   45  288 -120553.00 -120795.95  0.20%   225  282s
  4706  2199 -120556.81   46  138 -120553.00 -120791.06  0.20%   225  287s
  4831  2381 -120751.72   31  322 -120553.00 -120790.35  0.20%   227  294s
  5106  2523 -120639.58   54  270 -120553.00 -120788.87  0.20%   226  300s
  5400  2713 -120691.23   21  326 -120553.00 -120785.55  0.19%   225  306s
  5756  2858 -120718.23   26  354 -120553.00 -120782.47  0.19%   224  312s
  6012  3050     cutoff   35      -120553.00 -120780.75  0.19%   223  319s
  6376  3336 -120729.47   27  172 -120553.00 -120776.89  0.19%   223  326s
  6868  3413     cutoff   46      -120553.00 -120774.26  0.18%   219  333s
H 6890  3337                    -120572.0000 -120774.26  0.17%   219  333s
  7173  3549     cutoff   47      -120572.00 -120771.37  0.17%   219  342s
  7728  3620 -120601.62   34  206 -120572.00 -120765.99  0.16%   215  351s
  7957  3736 -120680.09   30  177 -120572.00 -120764.75  0.16%   214  359s
H 8098  3534                    -120590.0000 -120764.75  0.14%   213  359s
  8421  3640     cutoff   29      -120590.00 -120761.06  0.14%   212  368s
  9104  3704     cutoff   29      -120590.00 -120754.09  0.14%   208  379s
  9483  3837 -120656.52   46  241 -120590.00 -120750.68  0.13%   207  391s
 10247  3997 -120653.89   25  193 -120590.00 -120745.94  0.13%   204  408s
 11104  4122 -120646.28   33  229 -120590.00 -120739.94  0.12%   201  417s
 11752  4193 -120700.91   40  150 -120590.00 -120736.16  0.12%   199  427s
 12282  4290 -120670.97   26  348 -120590.00 -120733.33  0.12%   196  436s
 12923  4315     cutoff   32      -120590.00 -120728.52  0.11%   195  445s
 13636  4330     cutoff   34      -120590.00 -120723.07  0.11%   193  454s
 14242  4348 -120602.24   35  306 -120590.00 -120719.04  0.11%   193  463s
 14918  4331     cutoff   47      -120590.00 -120714.07  0.10%   192  472s
 15603  4264     cutoff   40      -120590.00 -120708.98  0.10%   190  482s
 16211  4242 -120644.44   28  169 -120590.00 -120703.32  0.09%   188  492s
 16394  4104     cutoff   52      -120590.00 -120701.03  0.09%   189  501s
 17135  4003 -120618.08   25  386 -120590.00 -120695.19  0.09%   187  510s
 17828  3823     cutoff   42      -120590.00 -120690.52  0.08%   186  518s
 18480  3708 -120609.75   35  252 -120590.00 -120682.28  0.08%   185  528s
 18895  3556 -120603.10   35  262 -120590.00 -120678.75  0.07%   185  537s
 19524  3336     cutoff   37      -120590.00 -120672.15  0.07%   184  547s
 20209  3100     cutoff   59      -120590.00 -120665.61  0.06%   184  557s
 20811  2774 -120615.53   47  289 -120590.00 -120659.63  0.06%   183  565s
 21488  2607     cutoff   44      -120590.00 -120653.26  0.05%   182  576s
 21748  2259 -120620.14   23  295 -120590.00 -120650.36  0.05%   182  587s
 22520  1901     cutoff   29      -120590.00 -120643.32  0.04%   181  598s
 23040  1800     cutoff   42      -120590.00 -120638.68  0.04%   180  600s

Cutting planes:
  Cover: 118
  Clique: 28
  MIR: 30
  StrongCG: 22
  Flow cover: 51
  Zero half: 10
  Mod-K: 2
  RLT: 2

Explored 23169 nodes (4266901 simplex iterations) in 600.01 seconds (1061.93 work units)
Thread count was 4 (of 56 available processors)

Solution count 10: -120590 -120572 -120553 ... 0

Time limit reached
Best objective -1.205900000000e+05, best bound -1.206360000000e+05, gap 0.0381%
