
Gurobi 9.5.0 (linux64) logging started Mon Apr  4 18:47:58 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/MKAP_20_100_10_6_objLB_1h.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 321 rows, 2200 columns and 6400 nonzeros
Model fingerprint: 0x474cb60e
Variable types: 0 continuous, 2200 integer (2200 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+03]
  Objective range  [1e+01, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 4e+04]
Found heuristic solution: objective 0.0000000
Presolve removed 20 rows and 20 columns
Presolve time: 0.02s
Presolved: 301 rows, 2180 columns, 6360 nonzeros
Variable types: 0 continuous, 2180 integer (2180 binary)
Found heuristic solution: objective -18216.00000

Root relaxation: objective -4.013000e+04, 693 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -40130.000    0   53 -18216.000 -40130.000   120%     -    0s
H    0     0                    -35751.00000 -40130.000  12.2%     -    0s
H    0     0                    -36702.00000 -40130.000  9.34%     -    0s
H    0     0                    -37071.00000 -40130.000  8.25%     -    0s
 2787985 1060197 -39847.838   98   49 -39772.000 -40130.000  0.90%  33.1 1270s
 2802699 1068196 -40130.000   56   58 -39772.000 -40130.000  0.90%  33.1 1275s
 2814795 1074831 -40018.198   58   65 -39772.000 -40130.000  0.90%  33.1 1280s
 2827177 1081168 -39991.515   83   41 -39772.000 -40130.000  0.90%  33.1 1285s
 2839988 1087676 -40130.000   61   45 -39772.000 -40130.000  0.90%  33.1 1290s
 2851129 1093607 -40025.035   63   69 -39772.000 -40130.000  0.90%  33.1 1295s
 2862017 1099957 -40104.578   42   85 -39772.000 -40130.000  0.90%  33.1 1300s
 2874047 1106048 -40130.000   45   55 -39772.000 -40130.000  0.90%  33.1 1305s
 2887223 1113090 -40038.672   74   75 -39772.000 -40130.000  0.90%  33.1 1310s
 2896788 1118412 -39916.004  101   59 -39772.000 -40130.000  0.90%  33.1 1315s
H2902829 1095041                    -39781.00000 -40130.000  0.88%  33.1 1317s
 2909454 1098639 -40087.624   80   77 -39781.000 -40130.000  0.88%  33.1 1320s
 2921566 1105247 -40022.242   78   64 -39781.000 -40130.000  0.88%  33.1 1325s
 2930593 1110136 -40078.948   64   75 -39781.000 -40130.000  0.88%  33.1 1330s
 2943746 1117005 -40130.000   58   66 -39781.000 -40130.000  0.88%  33.1 1335s
 2956252 1123716 -40130.000   55   64 -39781.000 -40130.000  0.88%  33.1 1340s
 2963967 1127890 -40024.098   45   70 -39781.000 -40130.000  0.88%  33.1 1345s
 2971333 1131945 -39790.710   80   72 -39781.000 -40130.000  0.88%  33.1 1350s
 2979059 1136496 -39792.694   63   71 -39781.000 -40130.000  0.88%  33.2 1355s
 2991615 1143295 -39882.172   72   64 -39781.000 -40130.000  0.88%  33.2 1360s
 3003497 1149768     cutoff   68      -39781.000 -40130.000  0.88%  33.2 1365s
 3013557 1154861 -40051.702   62   59 -39781.000 -40130.000  0.88%  33.2 1370s
 3026938 1161354 -39815.882   64   48 -39781.000 -40130.000  0.88%  33.2 1375s
 3034546 1165616 -40093.269   65   69 -39781.000 -40130.000  0.88%  33.2 1380s
 3040642 1169227 -39812.271   52   72 -39781.000 -40130.000  0.88%  33.3 1385s
 3053439 1175983 -39960.165  102   54 -39781.000 -40130.000  0.88%  33.3 1390s
 3064389 1181706 -40007.578   70   55 -39781.000 -40130.000  0.88%  33.3 1395s
 3076134 1187210 -39985.019   79   65 -39781.000 -40130.000  0.88%  33.3 1400s
 3085533 1191635 -40019.292   62   65 -39781.000 -40130.000  0.88%  33.3 1405s
 3093214 1195471 -40006.044   48   69 -39781.000 -40130.000  0.88%  33.3 1410s
 3102143 1199091 -40029.714   45   67 -39781.000 -40130.000  0.88%  33.4 1415s
 3108625 1202129 -39833.038   74   54 -39781.000 -40130.000  0.88%  33.4 1420s
 3120620 1207784 -39987.496   59   72 -39781.000 -40130.000  0.88%  33.4 1425s
 3127110 1210244 -39915.581   57   55 -39781.000 -40130.000  0.88%  33.5 1430s
 3137636 1215015 -40073.830   77   66 -39781.000 -40130.000  0.88%  33.5 1435s
 3144482 1218392 -40130.000   42   57 -39781.000 -40130.000  0.88%  33.5 1440s
 3153641 1222884 -40130.000   54   85 -39781.000 -40130.000  0.88%  33.6 1445s
 3161299 1226843 -40130.000   39   75 -39781.000 -40130.000  0.88%  33.6 1450s
 3170536 1231676 -40043.293   56   57 -39781.000 -40130.000  0.88%  33.7 1455s
 3176642 1234709 -40078.114   60   57 -39781.000 -40130.000  0.88%  33.7 1460s
 3185804 1238269 -39853.070   62   65 -39781.000 -40130.000  0.88%  33.7 1465s
 3195890 1242436 -39806.022   66   66 -39781.000 -40130.000  0.88%  33.8 1470s
 3204868 1245813     cutoff   35      -39781.000 -40130.000  0.88%  33.8 1475s
 3217362 1250715 -39862.576   66   80 -39781.000 -40130.000  0.88%  33.9 1480s
 3224095 1253497 -39948.728   54   56 -39781.000 -40130.000  0.88%  33.9 1485s
 3233905 1257958 -40095.245   61   66 -39781.000 -40130.000  0.88%  33.9 1490s
 3243727 1262076 -40123.418   50   66 -39781.000 -40130.000  0.88%  33.9 1495s
 3254888 1266851 -39842.947   80   66 -39781.000 -40130.000  0.88%  34.0 1500s
 3261781 1269728 -40116.809   47   62 -39781.000 -40130.000  0.88%  34.0 1505s
 3275503 1275287 -39822.395   60   64 -39781.000 -40130.000  0.88%  34.0 1510s
 3284237 1278495 -40130.000   51   55 -39781.000 -40130.000  0.88%  34.1 1515s
 3293414 1281987 -39987.405   49   44 -39781.000 -40130.000  0.88%  34.1 1520s
 3303002 1285337 -39871.545   69   62 -39781.000 -40130.000  0.88%  34.1 1525s
 3311142 1289469 -39975.066   58   81 -39781.000 -40130.000  0.88%  34.2 1530s
 3318819 1292698 -39895.079   53   69 -39781.000 -40130.000  0.88%  34.2 1535s
 3325208 1295549 -40084.722   51   53 -39781.000 -40130.000  0.88%  34.3 1540s
 3333466 1299666 -40110.085   69   61 -39781.000 -40130.000  0.88%  34.3 1545s
 3343225 1303856 -39897.071   40   95 -39781.000 -40130.000  0.88%  34.3 1550s
 3352763 1308317 -40130.000   60   81 -39781.000 -40130.000  0.88%  34.3 1556s
 3360244 1312173 -40120.027   71   68 -39781.000 -40130.000  0.88%  34.4 1560s
 3369588 1316796 -40120.003   48   56 -39781.000 -40130.000  0.88%  34.4 1566s
 3379271 1321783     cutoff   59      -39781.000 -40130.000  0.88%  34.4 1571s
 3387352 1326274 -40059.534   67   75 -39781.000 -40130.000  0.88%  34.4 1575s
 3395109 1330403 -39877.520   49   89 -39781.000 -40130.000  0.88%  34.5 1580s
 3403022 1334969 -40072.798   55   77 -39781.000 -40130.000  0.88%  34.5 1585s
 3411004 1338613 -39872.536   54   75 -39781.000 -40130.000  0.88%  34.6 1590s
 3418854 1342750 -40110.514   57   85 -39781.000 -40130.000  0.88%  34.6 1595s
 3428753 1347691 -39993.622   76   69 -39781.000 -40130.000  0.88%  34.6 1600s
 3436762 1350890 -40042.879   73   59 -39781.000 -40130.000  0.88%  34.7 1605s
 3447281 1355102 -40128.179   64   51 -39781.000 -40130.000  0.88%  34.7 1610s
 3455212 1358648 -39999.751   51   65 -39781.000 -40130.000  0.88%  34.7 1615s
 3462132 1361569 -39904.506   53   69 -39781.000 -40130.000  0.88%  34.8 1620s
 3470443 1365654 -40033.134   63   62 -39781.000 -40130.000  0.88%  34.8 1625s
 3478065 1369274 -40068.927   71   51 -39781.000 -40130.000  0.88%  34.8 1630s
 3490825 1374697 -40052.535   51   47 -39781.000 -40130.000  0.88%  34.8 1635s
 3501754 1379141 -39928.617   56   74 -39781.000 -40130.000  0.88%  34.8 1640s
 3510978 1383489 -40057.960   44   50 -39781.000 -40130.000  0.88%  34.8 1645s
 3518792 1386915 -39985.659   59   64 -39781.000 -40130.000  0.88%  34.9 1650s
 3529429 1391509     cutoff   68      -39781.000 -40130.000  0.88%  34.9 1655s
 3538069 1395217     cutoff   65      -39781.000 -40130.000  0.88%  34.9 1660s
 3546078 1398737 -40122.398   68   68 -39781.000 -40130.000  0.88%  34.9 1665s
 3554685 1402539 -40092.703   39   86 -39781.000 -40130.000  0.88%  35.0 1670s
 3561669 1405376 -39832.520   63   56 -39781.000 -40130.000  0.88%  35.0 1675s
 3570732 1409720 -40077.488   56   82 -39781.000 -40130.000  0.88%  35.0 1680s
 3579761 1413931 -39922.437   69   43 -39781.000 -40130.000  0.88%  35.1 1685s
 3587580 1417053 -39851.602   70   48 -39781.000 -40130.000  0.88%  35.1 1690s
 3596385 1420439 -39940.246   43   75 -39781.000 -40130.000  0.88%  35.1 1695s
 3605421 1423836 -40034.928   61   53 -39781.000 -40130.000  0.88%  35.2 1700s
 3613629 1427200 -40115.538   58   55 -39781.000 -40130.000  0.88%  35.2 1705s
 3623339 1431119 -39940.283   53   57 -39781.000 -40130.000  0.88%  35.2 1710s
 3633747 1435346 -40087.485   42   62 -39781.000 -40130.000  0.88%  35.3 1715s
 3640459 1438199 -40098.733   52   69 -39781.000 -40130.000  0.88%  35.3 1720s
 3650463 1442050 -39904.645   65   50 -39781.000 -40130.000  0.88%  35.3 1726s
 3655767 1444258 -39784.989   48   72 -39781.000 -40130.000  0.88%  35.4 1730s
 3662655 1447078 -40058.602   53   74 -39781.000 -40130.000  0.88%  35.4 1735s
 3674344 1451747 -39893.983   79   56 -39781.000 -40130.000  0.88%  35.4 1740s
 3684033 1456008 -39967.936   49   47 -39781.000 -40130.000  0.88%  35.5 1745s
 3692898 1460022 -39923.861   54   67 -39781.000 -40130.000  0.88%  35.5 1750s
 3700599 1462769 -39911.856   93   38 -39781.000 -40130.000  0.88%  35.5 1755s
 3712383 1467471 -39837.569   68   67 -39781.000 -40130.000  0.88%  35.5 1760s
 3720736 1470911 -40130.000   40   73 -39781.000 -40130.000  0.88%  35.5 1765s
 3732162 1475089 -39840.756   69   56 -39781.000 -40130.000  0.88%  35.5 1770s
 3740746 1478358 -40130.000   47   50 -39781.000 -40130.000  0.88%  35.6 1775s
 3751166 1482478 -40123.117   69   57 -39781.000 -40130.000  0.88%  35.6 1780s
 3759426 1486041 -40094.587   49   54 -39781.000 -40130.000  0.88%  35.6 1785s
 3771339 1491028 -39908.124   55   39 -39781.000 -40130.000  0.88%  35.6 1790s
 3779359 1493892     cutoff   54      -39781.000 -40130.000  0.88%  35.6 1795s
 3791016 1498257 infeasible   81      -39781.000 -40130.000  0.88%  35.6 1800s
 3800828 1502479 -40130.000   44   60 -39781.000 -40130.000  0.88%  35.7 1805s
 3807737 1506108 -40130.000   64   66 -39781.000 -40130.000  0.88%  35.7 1810s
 3816368 1509898     cutoff   53      -39781.000 -40130.000  0.88%  35.7 1815s
 3824961 1513557     cutoff   50      -39781.000 -40130.000  0.88%  35.7 1820s
 3836908 1518710 -40083.418   52   57 -39781.000 -40130.000  0.88%  35.8 1825s
 3845287 1521838 -40130.000   65   65 -39781.000 -40130.000  0.88%  35.8 1830s
 3854728 1526405 -39913.577   57   73 -39781.000 -40130.000  0.88%  35.8 1835s
 3859927 1529079     cutoff   41      -39781.000 -40130.000  0.88%  35.8 1840s
 3867502 1533106 -39893.950   49   75 -39781.000 -40130.000  0.88%  35.8 1845s
 3876261 1537742 -39910.079   46   76 -39781.000 -40130.000  0.88%  35.9 1850s
 3884803 1541485 -40126.363   56   70 -39781.000 -40130.000  0.88%  35.9 1855s
 3895628 1546573 -39937.280   46   72 -39781.000 -40130.000  0.88%  35.9 1860s
 3904860 1550420 -40067.705   71   63 -39781.000 -40130.000  0.88%  35.9 1865s
 3913698 1554411 -40130.000   72   65 -39781.000 -40130.000  0.88%  35.9 1870s
 3923107 1560661 -39972.712   30   80 -39781.000 -40130.000  0.88%  36.0 1877s
 3929385 1562448 -40116.488   76   55 -39781.000 -40130.000  0.88%  36.0 1880s
 3939422 1567260 -40130.000   47   43 -39781.000 -40130.000  0.88%  36.0 1885s
 3944140 1571209 -39986.361   63   53 -39781.000 -40130.000  0.88%  36.0 1890s
 3960222 1577419 -39899.007   68   56 -39781.000 -40130.000  0.88%  36.0 1895s
 3970110 1581855 -39952.189   76   51 -39781.000 -40130.000  0.88%  36.0 1900s
 3981477 1587276 -39835.203   86   57 -39781.000 -40130.000  0.88%  36.0 1905s
 3990936 1591310 -40101.627   56   66 -39781.000 -40130.000  0.88%  36.0 1910s
 4004884 1597164 -40099.311   65   53 -39781.000 -40130.000  0.88%  36.0 1915s
 4014234 1601210 -39943.660   75   50 -39781.000 -40130.000  0.88%  36.0 1920s
 4026219 1606567 -39946.271   67   57 -39781.000 -40130.000  0.88%  36.0 1925s
 4039935 1613339 -39828.360   69   47 -39781.000 -40130.000  0.88%  36.0 1930s
 4051432 1618770 -40019.425   80   56 -39781.000 -40130.000  0.88%  36.0 1935s
 4062151 1623765     cutoff   81      -39781.000 -40130.000  0.88%  36.0 1940s
 4074767 1630230 -40057.983   76   58 -39781.000 -40130.000  0.88%  35.9 1945s
 4089645 1637723 -39904.779   99   37 -39781.000 -40130.000  0.88%  35.9 1950s
 4101518 1643157 -40090.709   60   52 -39781.000 -40130.000  0.88%  35.9 1956s
 4109855 1647667 -40130.000   60   62 -39781.000 -40130.000  0.88%  35.9 1960s
 4118463 1651952 -39998.414   65   55 -39781.000 -40130.000  0.88%  35.9 1965s
 4128854 1656949 -39823.482   78   28 -39781.000 -40130.000  0.88%  35.9 1970s
 4140932 1662244 -39848.492   88   31 -39781.000 -40130.000  0.88%  35.9 1975s
 4153246 1668056 -39821.317   80   30 -39781.000 -40130.000  0.88%  35.9 1980s
 4160409 1671806 -39943.325   61   64 -39781.000 -40130.000  0.88%  35.9 1985s
 4172127 1676959 -40130.000   43   64 -39781.000 -40130.000  0.88%  35.9 1990s
 4182281 1682494     cutoff   78      -39781.000 -40130.000  0.88%  35.9 1995s
 4195064 1688453 -39907.263   75   50 -39781.000 -40130.000  0.88%  35.9 2000s
 4204299 1692631 -39822.440   86   34 -39781.000 -40130.000  0.88%  35.9 2005s
 4217840 1699053 -39834.522   70   65 -39781.000 -40130.000  0.88%  35.9 2010s
 4231615 1705558 -39895.452   66   43 -39781.000 -40130.000  0.88%  35.9 2016s
 4241963 1710501 -40119.457   51   63 -39781.000 -40130.000  0.88%  35.9 2020s
 4256246 1716560     cutoff   57      -39781.000 -40130.000  0.88%  35.9 2025s
 4268258 1721730 -39813.106   86   46 -39781.000 -40130.000  0.88%  35.9 2030s
 4277771 1725737 -39917.331   73   47 -39781.000 -40130.000  0.88%  35.9 2035s
 4290992 1731902 -40050.862   58   58 -39781.000 -40130.000  0.88%  35.9 2040s
 4300943 1737286 -40033.985   60   57 -39781.000 -40130.000  0.88%  35.9 2045s
 4311195 1742142 -40035.206   61   66 -39781.000 -40130.000  0.88%  35.9 2050s
 4322215 1747132 -39945.018   79   49 -39781.000 -40130.000  0.88%  35.9 2055s
 4332777 1752379 -40060.004   68   61 -39781.000 -40130.000  0.88%  35.9 2060s
 4345176 1758045 -39901.004   60   55 -39781.000 -40130.000  0.88%  35.9 2065s
 4355624 1763221 -39832.953   68   45 -39781.000 -40130.000  0.88%  35.9 2070s
 4367419 1769114 -39792.860   63   54 -39781.000 -40130.000  0.88%  35.9 2075s
 4380866 1775010     cutoff   80      -39781.000 -40130.000  0.88%  35.9 2080s
 4388929 1778575 -39967.936   87   54 -39781.000 -40130.000  0.88%  35.9 2085s
 4402315 1783774 -39913.089   77   46 -39781.000 -40130.000  0.88%  35.9 2090s
 4413763 1787933 -39967.266   69   48 -39781.000 -40130.000  0.88%  35.9 2095s
 4426573 1792887 -39883.557   76   45 -39781.000 -40130.000  0.88%  35.9 2101s
 4437484 1797681 -39847.082   78   59 -39781.000 -40130.000  0.88%  35.9 2105s
 4447646 1801873 -40023.731   87   61 -39781.000 -40130.000  0.88%  35.9 2110s
 4458056 1806332 -40056.490   84   68 -39781.000 -40130.000  0.88%  35.9 2115s
 4469013 1811444 -40090.335   59   54 -39781.000 -40130.000  0.88%  35.9 2120s
 4481306 1817289 -40097.953   52   66 -39781.000 -40130.000  0.88%  35.9 2125s
 4488056 1820807     cutoff   66      -39781.000 -40130.000  0.88%  35.9 2130s
 4503006 1827588 -40126.263   60   58 -39781.000 -40130.000  0.88%  35.9 2135s
 4515068 1832908     cutoff   80      -39781.000 -40130.000  0.88%  35.9 2140s
 4525105 1838125 -39892.182   68   44 -39781.000 -40130.000  0.88%  35.9 2145s
 4537855 1844511 -39900.345   59   61 -39781.000 -40130.000  0.88%  35.9 2150s
 4548325 1849591 -39994.079   75   44 -39781.000 -40130.000  0.88%  35.8 2155s
 4560463 1855189 -39797.147   76   49 -39781.000 -40130.000  0.88%  35.8 2160s
 4573066 1861762 -39991.690   67   55 -39781.000 -40130.000  0.88%  35.8 2165s
 4583850 1866959 -39925.166   69   54 -39781.000 -40130.000  0.88%  35.8 2170s
 4594597 1872239 -40098.978   57   54 -39781.000 -40130.000  0.88%  35.8 2175s
 4605860 1877680     cutoff   64      -39781.000 -40130.000  0.88%  35.8 2180s
 4619113 1884340 -40130.000   39   59 -39781.000 -40130.000  0.88%  35.8 2185s
 4625573 1888210 -40095.360   36   61 -39781.000 -40130.000  0.88%  35.8 2190s
 4639414 1895125 -40043.065   54   47 -39781.000 -40130.000  0.88%  35.8 2195s
 4650333 1900276     cutoff   59      -39781.000 -40130.000  0.88%  35.8 2200s
 4659621 1904792 -39865.817   50   51 -39781.000 -40130.000  0.88%  35.8 2205s
 4671420 1910365 -40071.907   56   55 -39781.000 -40130.000  0.88%  35.8 2211s
 4680117 1914167 -39864.870   61   43 -39781.000 -40130.000  0.88%  35.8 2215s
 4691817 1919923 -40130.000   40   66 -39781.000 -40130.000  0.88%  35.8 2220s
 4701780 1924534 -40049.053   56   57 -39781.000 -40130.000  0.88%  35.8 2225s
 4710497 1928406     cutoff   54      -39781.000 -40130.000  0.88%  35.8 2230s
 4722328 1933717     cutoff   73      -39781.000 -40130.000  0.88%  35.8 2235s
 4731760 1938101 -39963.156   64   76 -39781.000 -40130.000  0.88%  35.9 2240s
 4741471 1942704 -39921.564   78   43 -39781.000 -40130.000  0.88%  35.9 2245s
 4751391 1946991     cutoff   54      -39781.000 -40130.000  0.88%  35.9 2250s
 4758860 1950399 -39941.087   78   36 -39781.000 -40130.000  0.88%  35.9 2255s
 4772326 1957286 -40102.667   43   76 -39781.000 -40130.000  0.88%  35.9 2260s
 4784753 1963267 -40069.742   53   68 -39781.000 -40130.000  0.88%  35.9 2265s
 4793800 1967461     cutoff   41      -39781.000 -40130.000  0.88%  35.9 2270s
 4801904 1971228 -39908.357   49   52 -39781.000 -40130.000  0.88%  35.9 2275s
 4813096 1976158 -39813.939   66   45 -39781.000 -40130.000  0.88%  35.9 2280s
 4825300 1982007 -39952.696   41   83 -39781.000 -40130.000  0.88%  35.9 2285s
 4834753 1986623 -39894.027   62   64 -39781.000 -40130.000  0.88%  35.9 2290s
 4844529 1991165 -39952.351   64   75 -39781.000 -40130.000  0.88%  35.9 2295s
 4857598 1997410 -39922.029   46   66 -39781.000 -40130.000  0.88%  35.9 2300s
 4867229 2002216 -39798.696   89   36 -39781.000 -40130.000  0.88%  35.9 2305s
 4880036 2008559 -39985.426   64   59 -39781.000 -40130.000  0.88%  35.9 2310s
 4887544 2013541     cutoff   70      -39781.000 -40130.000  0.88%  35.9 2315s
 4899356 2018200 -39881.986   61   83 -39781.000 -40130.000  0.88%  35.9 2320s
 4912056 2024750 -39981.429   67   44 -39781.000 -40130.000  0.88%  35.9 2325s
 4925580 2032189 -39928.436   66   55 -39781.000 -40130.000  0.88%  35.9 2330s
 4937108 2037926     cutoff   65      -39781.000 -40130.000  0.88%  35.9 2335s
 4944757 2041739 -39901.750   72   52 -39781.000 -40130.000  0.88%  35.9 2340s
 4957697 2047507 -39830.823   73   40 -39781.000 -40130.000  0.88%  35.9 2345s
 4972055 2053937 -39911.315   73   49 -39781.000 -40130.000  0.88%  35.8 2350s
 4981673 2058820     cutoff   99      -39781.000 -40130.000  0.88%  35.8 2355s
 4993139 2064218 -39822.707   86   47 -39781.000 -40130.000  0.88%  35.8 2360s
 5005940 2070202 -39792.180   76   44 -39781.000 -40130.000  0.88%  35.8 2365s
 5014270 2076281 -39977.915   75   47 -39781.000 -40130.000  0.88%  35.8 2370s
 5030162 2082220 -39807.341   80   41 -39781.000 -40130.000  0.88%  35.8 2375s
 5037297 2085699 -39823.971   74   45 -39781.000 -40130.000  0.88%  35.8 2380s
 5053493 2093070 -40110.273   72   71 -39781.000 -40130.000  0.88%  35.8 2385s
 5062641 2097553 -40035.608   86   64 -39781.000 -40130.000  0.88%  35.8 2390s
 5075894 2103556 -40130.000   75   64 -39781.000 -40130.000  0.88%  35.8 2395s
 5088752 2109840 -39933.848   88   65 -39781.000 -40130.000  0.88%  35.8 2400s
 5098082 2114153     cutoff  100      -39781.000 -40130.000  0.88%  35.8 2405s
 5109978 2119522 -40130.000   58   53 -39781.000 -40130.000  0.88%  35.8 2411s
 5118391 2124073 -40063.220   54   55 -39781.000 -40130.000  0.88%  35.8 2415s
 5127877 2128787 -40057.711   77   66 -39781.000 -40130.000  0.88%  35.8 2420s
 5140037 2134854 -39888.078   36   62 -39781.000 -40130.000  0.88%  35.8 2425s
 5150363 2140016 -40115.063   60   55 -39781.000 -40130.000  0.88%  35.8 2431s
 5158633 2144204 -39843.288   50   68 -39781.000 -40130.000  0.88%  35.8 2435s
 5167336 2148483 -40130.000   54   64 -39781.000 -40130.000  0.88%  35.8 2440s
 5176496 2153294 -40093.582   61   63 -39781.000 -40130.000  0.88%  35.9 2445s
 5187139 2158770 -39920.069   52   61 -39781.000 -40130.000  0.88%  35.9 2450s
 5195072 2162442 -40052.343   63   46 -39781.000 -40130.000  0.88%  35.9 2455s
 5208349 2169021 -40130.000   34   68 -39781.000 -40130.000  0.88%  35.9 2460s
 5217003 2172909 -39873.467   59   54 -39781.000 -40130.000  0.88%  35.9 2465s
 5223962 2176348 -39821.863   55   70 -39781.000 -40130.000  0.88%  35.9 2470s
 5231628 2179507 -39929.028   59   65 -39781.000 -40130.000  0.88%  35.9 2475s
 5242950 2184751 -40078.180   45   83 -39781.000 -40130.000  0.88%  35.9 2480s
 5253294 2189395 -40067.307   47   82 -39781.000 -40130.000  0.88%  36.0 2485s
 5259676 2191724 -40039.252   44   78 -39781.000 -40130.000  0.88%  36.0 2490s
 5269543 2196228 -39789.847   74   52 -39781.000 -40130.000  0.88%  36.0 2495s
 5274038 2198247 -40130.000   55   57 -39781.000 -40130.000  0.88%  36.0 2500s
 5286527 2203835 -40130.000   50   68 -39781.000 -40130.000  0.88%  36.0 2505s
 5295916 2208402 -40080.756   66   66 -39781.000 -40130.000  0.88%  36.0 2510s
 5304941 2212441 -39883.071   65   78 -39781.000 -40130.000  0.88%  36.1 2515s
 5310698 2215678 -39951.187   54   83 -39781.000 -40130.000  0.88%  36.1 2520s
 5318066 2219112 -40062.755   58   66 -39781.000 -40130.000  0.88%  36.1 2525s
 5325005 2222420 -40058.839   56   85 -39781.000 -40130.000  0.88%  36.1 2530s
 5333733 2226251 -40130.000   52   77 -39781.000 -40130.000  0.88%  36.1 2535s
 5345502 2231855 -40113.935   52   70 -39781.000 -40130.000  0.88%  36.1 2541s
 5353891 2235722 -39952.566   68   86 -39781.000 -40130.000  0.88%  36.2 2545s
 5362268 2239382 -40130.000   67   51 -39781.000 -40130.000  0.88%  36.2 2550s
 5372338 2244147 -39865.750   48   78 -39781.000 -40130.000  0.88%  36.2 2556s
 5380010 2248170 -40130.000   58   66 -39781.000 -40130.000  0.88%  36.2 2560s
 5387336 2251874 -39921.188   57   65 -39781.000 -40130.000  0.88%  36.2 2565s
 5393748 2255231 -39963.973   63   72 -39781.000 -40130.000  0.88%  36.2 2570s
 5403548 2259805 -39949.430   43   80 -39781.000 -40130.000  0.88%  36.2 2575s
 5412965 2264232 -40077.445   47   69 -39781.000 -40130.000  0.88%  36.3 2581s
 5420759 2268297 -40130.000   53   84 -39781.000 -40130.000  0.88%  36.3 2585s
 5425633 2270504 -39960.974   63   69 -39781.000 -40130.000  0.88%  36.3 2590s
 5436350 2275741 -40130.000   37   56 -39781.000 -40130.000  0.88%  36.3 2595s
 5443586 2279256 -39932.074   56   66 -39781.000 -40130.000  0.88%  36.3 2600s
 5453468 2284358     cutoff   69      -39781.000 -40130.000  0.88%  36.4 2605s
 5459701 2286899 infeasible   58      -39781.000 -40130.000  0.88%  36.4 2611s
 5468771 2290979 -40043.980   52   81 -39781.000 -40130.000  0.88%  36.4 2615s
 5474469 2293736 -40024.335   62   61 -39781.000 -40130.000  0.88%  36.4 2620s
 5483384 2297604 -39959.134   70   61 -39781.000 -40130.000  0.88%  36.4 2625s
 5491779 2301330     cutoff   65      -39781.000 -40130.000  0.88%  36.5 2630s
 5497333 2305172 -40115.385   62   70 -39781.000 -40130.000  0.88%  36.5 2635s
 5509978 2309413 -39925.316   58   60 -39781.000 -40130.000  0.88%  36.5 2640s
 5520395 2314306 -40038.038   65   72 -39781.000 -40130.000  0.88%  36.5 2645s
 5529723 2318351 -40113.259   61   78 -39781.000 -40130.000  0.88%  36.5 2650s
 5540670 2322997 -39869.950   59   69 -39781.000 -40130.000  0.88%  36.5 2655s
 5548454 2326198     cutoff   70      -39781.000 -40130.000  0.88%  36.5 2660s
 5555764 2329083 -40090.789   63   66 -39781.000 -40130.000  0.88%  36.5 2666s
 5566698 2333627 -39787.757   82   65 -39781.000 -40130.000  0.88%  36.5 2670s
 5576181 2337701 -40117.092   59   61 -39781.000 -40130.000  0.88%  36.6 2675s
 5581809 2341521 -39889.863   72   57 -39781.000 -40130.000  0.88%  36.6 2680s
 5594235 2346030 -39868.476   54   67 -39781.000 -40130.000  0.88%  36.6 2685s
 5600389 2348921 -39945.681   46   64 -39781.000 -40130.000  0.88%  36.6 2690s
 5611293 2353710 -39849.808   51   65 -39781.000 -40130.000  0.88%  36.6 2695s
 5618597 2356803 -40080.226   46   79 -39781.000 -40130.000  0.88%  36.6 2700s
 5624536 2361122 -40130.000   54   60 -39781.000 -40130.000  0.88%  36.6 2706s
 5634169 2363673     cutoff   58      -39781.000 -40130.000  0.88%  36.7 2710s
 5642522 2367343 -39943.606   51   57 -39781.000 -40130.000  0.88%  36.7 2716s
 5651040 2370912 -39917.805   56   70 -39781.000 -40130.000  0.88%  36.7 2720s
 5661429 2374695 -40112.126   65   56 -39781.000 -40130.000  0.88%  36.7 2726s
 5668986 2378212 -40100.876   57   71 -39781.000 -40130.000  0.88%  36.7 2730s
 5680171 2383136 -39989.073   69   68 -39781.000 -40130.000  0.88%  36.7 2735s
 5690459 2387887 -39995.009   54   74 -39781.000 -40130.000  0.88%  36.7 2740s
 5697299 2390681 -40130.000   75   66 -39781.000 -40130.000  0.88%  36.7 2745s
 5705868 2393903 -40130.000   60   44 -39781.000 -40130.000  0.88%  36.8 2750s
 5714834 2397540 -39833.169   58   62 -39781.000 -40130.000  0.88%  36.8 2755s
 5722774 2400760 -39961.915   68   72 -39781.000 -40130.000  0.88%  36.8 2761s
 5732049 2404932 -40130.000   52   70 -39781.000 -40130.000  0.88%  36.8 2765s
 5740236 2408455 -39972.154   52   74 -39781.000 -40130.000  0.88%  36.8 2770s
 5747344 2411523 -39904.895   65   50 -39781.000 -40130.000  0.88%  36.9 2775s
 5754353 2414402 -39943.965   42   54 -39781.000 -40130.000  0.88%  36.9 2780s
