
Gurobi 9.5.0 (linux64) logging started Wed May  4 14:13:20 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new1W_R25_M30_N200_seed9_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0xaef79e80
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [5e+01, 9e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 98 rows and 965 columns
Presolve time: 0.03s
Presolved: 882 rows, 5785 columns, 11570 nonzeros
Variable types: 0 continuous, 5785 integer (5785 binary)
Found heuristic solution: objective -41016.00000

Root relaxation: objective -6.178602e+04, 3168 iterations, 0.04 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -61431.316    0  512 -59140.000 -61431.316  3.87%     -    4s
     0     0 -61425.210    0  501 -59140.000 -61425.210  3.86%     -    4s
     0     0 -61423.747    0  516 -59140.000 -61423.747  3.86%     -    4s
     0     0 -61423.337    0  499 -59140.000 -61423.337  3.86%     -    4s
     0     0 -61395.437    0  490 -59140.000 -61395.437  3.81%     -    4s
H    0     0                    -59292.00000 -61395.437  3.55%     -    5s
     0     0 -61388.296    0  530 -59292.000 -61388.296  3.54%     -    5s
     0     0 -61385.145    0  480 -59292.000 -61385.145  3.53%     -    5s
     0     0 -61384.593    0  494 -59292.000 -61384.593  3.53%     -    5s
     0     0 -61338.747    0  510 -59292.000 -61338.747  3.45%     -    5s
     0     0 -61331.434    0  459 -59292.000 -61331.434  3.44%     -    5s
     0     0 -61330.588    0  478 -59292.000 -61330.588  3.44%     -    5s
     0     0 -61302.680    0  486 -59292.000 -61302.680  3.39%     -    5s
     0     0 -61299.550    0  434 -59292.000 -61299.550  3.39%     -    5s
     0     0 -61298.554    0  428 -59292.000 -61298.554  3.38%     -    5s
     0     0 -61267.969    0  442 -59292.000 -61267.969  3.33%     -    5s
     0     0 -61258.552    0  465 -59292.000 -61258.552  3.32%     -    5s
     0     0 -61254.203    0  464 -59292.000 -61254.203  3.31%     -    6s
     0     0 -61253.472    0  485 -59292.000 -61253.472  3.31%     -    6s
     0     0 -61215.484    0  496 -59292.000 -61215.484  3.24%     -    6s
     0     0 -61210.265    0  463 -59292.000 -61210.265  3.24%     -    6s
     0     0 -61206.706    0  488 -59292.000 -61206.706  3.23%     -    6s
     0     0 -61203.996    0  492 -59292.000 -61203.996  3.22%     -    6s
     0     0 -61201.653    0  483 -59292.000 -61201.653  3.22%     -    6s
     0     0 -61201.471    0  500 -59292.000 -61201.471  3.22%     -    6s
     0     0 -61169.148    0  513 -59292.000 -61169.148  3.17%     -    6s
     0     0 -61166.925    0  482 -59292.000 -61166.925  3.16%     -    6s
     0     0 -61165.872    0  446 -59292.000 -61165.872  3.16%     -    6s
     0     0 -61148.419    0  465 -59292.000 -61148.419  3.13%     -    6s
     0     0 -61139.370    0  419 -59292.000 -61139.370  3.12%     -    6s
     0     0 -61137.710    0  445 -59292.000 -61137.710  3.11%     -    6s
     0     0 -61120.916    0  471 -59292.000 -61120.916  3.08%     -    6s
     0     0 -61116.943    0  469 -59292.000 -61116.943  3.08%     -    7s
     0     0 -61116.726    0  461 -59292.000 -61116.726  3.08%     -    7s
     0     0 -61103.729    0  416 -59292.000 -61103.729  3.06%     -    7s
     0     0 -61102.391    0  434 -59292.000 -61102.391  3.05%     -    7s
     0     0 -61082.267    0  413 -59292.000 -61082.267  3.02%     -    7s
     0     0 -61074.012    0  493 -59292.000 -61074.012  3.01%     -    7s
     0     0 -61072.444    0  424 -59292.000 -61072.444  3.00%     -    7s
     0     0 -61048.370    0  390 -59292.000 -61048.370  2.96%     -    7s
     0     0 -61043.945    0  485 -59292.000 -61043.945  2.95%     -    7s
     0     0 -61042.334    0  474 -59292.000 -61042.334  2.95%     -    7s
     0     0 -61021.655    0  473 -59292.000 -61021.655  2.92%     -    7s
     0     0 -61017.382    0  487 -59292.000 -61017.382  2.91%     -    7s
H    0     0                    -59420.00000 -61016.012  2.69%     -    7s
     0     0 -61016.012    0  475 -59420.000 -61016.012  2.69%     -    7s
     0     0 -60996.569    0  402 -59420.000 -60996.569  2.65%     -    7s
     0     0 -60988.625    0  456 -59420.000 -60988.625  2.64%     -    8s
     0     0 -60987.134    0  433 -59420.000 -60987.134  2.64%     -    8s
H    0     0                    -59508.00000 -60957.303  2.44%     -    8s
     0     0 -60957.303    0  473 -59508.000 -60957.303  2.44%     -    8s
     0     0 -60955.985    0  462 -59508.000 -60955.985  2.43%     -    8s
     0     0 -60945.625    0  458 -59508.000 -60945.625  2.42%     -    8s
     0     0 -60945.625    0  451 -59508.000 -60945.625  2.42%     -    8s
     0     2 -60945.625    0  451 -59508.000 -60945.625  2.42%     -    9s
    23    30 -60937.814    7  434 -59508.000 -60942.308  2.41%   122   10s
H   29    34                    -59537.00000 -60942.308  2.36%   111   10s
H   31    34                    -59600.00000 -60942.308  2.25%   109   10s
H   61    66                    -59701.00008 -60942.308  2.08%  93.4   10s
H   61    66                    -59745.00000 -60942.308  2.00%  93.4   10s
H   63    66                    -59785.00000 -60942.308  1.94%  93.4   10s
H  129   132                    -59876.00000 -60942.308  1.78%  78.8   11s
H  160   165                    -59890.00000 -60942.308  1.76%  81.5   12s
H  164   172                    -59900.00000 -60942.308  1.74%  80.9   12s
H  229   237                    -59910.00027 -60942.308  1.72%  83.3   13s
H  235   237                    -59948.00000 -60942.308  1.66%  83.0   13s
H  255   254                    -60105.00000 -60942.308  1.39%  83.2   13s
   468   518 -60811.483   73  198 -60105.000 -60942.308  1.39%  70.2   15s
H  665   627                    -60120.00000 -60942.308  1.37%  62.2   15s
H  688   663                    -60154.00000 -60942.308  1.31%  62.2   16s
H  712   676                    -60181.00000 -60942.308  1.27%  62.8   16s
H  788   747                    -60239.00000 -60942.308  1.17%  62.0   16s
  1071   965 -60775.943   16  353 -60239.000 -60939.273  1.16%  57.0   20s
  1117   996 -60632.325   60  427 -60239.000 -60833.269  0.99%  54.7   25s
H 1147   963                    -60292.00000 -60772.705  0.80%  53.2   28s
H 1158   920                    -60328.00000 -60763.998  0.72%  52.7   28s
  1176   932 -60407.503  170  452 -60328.000 -60753.781  0.71%  51.9   30s
  1258   988 -60714.272   34  113 -60328.000 -60714.535  0.64%  86.6   35s
  1300  1016 -60714.535   96  513 -60328.000 -60714.535  0.64%  83.8   40s
  1318  1031 -60711.070   29  496 -60328.000 -60711.070  0.63%   109   47s
  1346  1051 -60702.682   34  431 -60328.000 -60706.408  0.63%   110   50s
H 1349   997                    -60368.00000 -60706.408  0.56%   110   50s
H 1567  1071                    -60391.00000 -60700.579  0.51%   114   53s
  1642  1117 -60533.569   67  264 -60391.000 -60700.579  0.51%   114   55s
  2333  1362 -60471.168   77  389 -60391.000 -60700.388  0.51%   111   60s
H 2817  1249                    -60437.00000 -60692.414  0.42%   107   63s
  3061  1397 -60635.176   56  344 -60437.000 -60691.835  0.42%   105   65s
H 3545  1274                    -60471.00000 -60688.247  0.36%   102   67s
H 3772  1191                    -60497.00000 -60685.134  0.31%   101   69s
  3903  1299 -60659.254   45  407 -60497.000 -60684.899  0.31%   101   70s
H 3969  1254                    -60504.00000 -60684.899  0.30%   101   70s
H 4075   970                    -60579.00000 -60684.539  0.17%   101   71s
  4978  1435     cutoff   63      -60579.000 -60676.670  0.16%   100   75s
  5941  1901 -60657.009   45  334 -60579.000 -60670.954  0.15%   100   81s
  6623  2193 -60657.046   44  410 -60579.000 -60666.866  0.15%   100   85s
  7734  2658 -60607.260   60  382 -60579.000 -60661.849  0.14%  99.2   91s
  8658  2933 -60628.298   52  411 -60579.000 -60658.598  0.13%  99.3   96s
  9679  3330 -60598.862   94  282 -60579.000 -60655.403  0.13%   100  101s
 10951  3653 -60628.362   54  462 -60579.000 -60652.119  0.12%   100  106s
 11842  3972 -60588.756   70  256 -60579.000 -60649.185  0.12%   100  112s
 12398  4057 -60618.944   57  329 -60579.000 -60647.049  0.11%   101  115s
 13548  4191 -60590.872   41  431 -60579.000 -60642.907  0.11%   101  120s
 14775  4324 -60599.039   53  357 -60579.000 -60639.126  0.10%   102  126s
 16183  4422 -60596.642   84  241 -60579.000 -60634.904  0.09%   102  131s
 17456  4411 -60603.752   57  342 -60579.000 -60631.224  0.09%   103  138s
 17542  4466 -60581.846   74  323 -60579.000 -60631.035  0.09%   103  141s
 18839  4414 infeasible   64      -60579.000 -60627.624  0.08%   103  147s
 19951  4341 -60599.825   51  264 -60579.000 -60624.764  0.08%   104  152s
 20589  4411     cutoff   51      -60579.000 -60622.653  0.07%   104  155s
 21325  4363     cutoff   51      -60579.000 -60621.330  0.07%   104  191s
 22625  4274     cutoff   48      -60579.000 -60618.101  0.06%   104  196s
 23940  4247     cutoff   66      -60579.000 -60615.408  0.06%   104  201s
 25010  3963 -60599.007   57  306 -60579.000 -60613.353  0.06%   104  206s
 26485  3678     cutoff   51      -60579.000 -60610.154  0.05%   103  213s
 27084  3534 -60585.422   57  345 -60579.000 -60609.462  0.05%   103  215s
 28662  3178     cutoff   87      -60579.000 -60605.135  0.04%   102  221s
 30171  2527     cutoff   55      -60579.000 -60601.425  0.04%   101  226s
 31746  1728     cutoff   70      -60579.000 -60597.054  0.03%   100  231s
 33704   173     cutoff   59      -60579.000 -60588.525  0.02%  97.9  235s

Cutting planes:
  Gomory: 79
  Lift-and-project: 19
  Cover: 1345
  Clique: 195
  MIR: 375
  StrongCG: 200
  Flow cover: 197
  Zero half: 20
  RLT: 11

Explored 34381 nodes (3367215 simplex iterations) in 235.08 seconds (380.93 work units)
Thread count was 4 (of 56 available processors)

Solution count 10: -60579 -60504 -60497 ... -60239

Optimal solution found (tolerance 1.00e-04)
Best objective -6.057900000000e+04, best bound -6.058300000000e+04, gap 0.0066%
