
Gurobi 9.5.0 (linux64) logging started Sat Apr 30 00:30:48 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N300_seed1_DWcutsCT5_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 18387 rows, 9750 columns and 230260 nonzeros
Model fingerprint: 0x3c9f428b
Variable types: 0 continuous, 9750 integer (9750 binary)
Coefficient statistics:
  Matrix range     [1e-13, 3e+04]
  Objective range  [6e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-16, 1e+00]
Warning: Model contains large matrix coefficient range
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Found heuristic solution: objective 0.0000000
Presolve removed 3331 rows and 1046 columns
Presolve time: 0.73s
Presolved: 15056 rows, 8704 columns, 166414 nonzeros
Found heuristic solution: objective -9698.000000
Variable types: 0 continuous, 8704 integer (8704 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   24808   -1.2125788e+05   5.658520e+04   0.000000e+00      5s
   31260   -1.2046789e+05   0.000000e+00   0.000000e+00      8s

Root relaxation: objective -1.204679e+05, 31260 iterations, 7.33 seconds (9.55 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  1115   807 -119965.82   90  637 -119918.00 -120349.95  0.36%   285  159s
  1116   808 -120186.08   62  633 -119918.00 -120349.95  0.36%   285  160s
  1118   812 -120348.59   15  608 -119918.00 -120349.58  0.36%   324  188s
  1120   815 -120347.99   16  622 -119918.00 -120347.99  0.36%   324  192s
  1128   821 -120321.71   17  618 -119918.00 -120324.56  0.34%   325  195s
  1158   834 -120276.75   21  513 -119918.00 -120324.56  0.34%   326  200s
H 1180   798                    -119960.0000 -120324.56  0.30%   330  203s
  1189   810 -120257.85   25  460 -119960.00 -120324.56  0.30%   331  205s
  1227   827 -120185.25   29  378 -119960.00 -120324.56  0.30%   336  210s
  1308   844 -120213.88   37  336 -119960.00 -120324.56  0.30%   342  215s
  1374   879 -120198.64   46  416 -119960.00 -120324.56  0.30%   343  220s
  1484   894     cutoff   56      -119960.00 -120324.56  0.30%   346  225s
  1570   920 -120081.88   68  275 -119960.00 -120324.56  0.30%   348  230s
  1700   954 -120068.41   83  256 -119960.00 -120324.56  0.30%   351  236s
  1842   984 -120036.92  101  172 -119960.00 -120324.56  0.30%   346  241s
  1996  1039     cutoff   27      -119960.00 -120313.01  0.29%   341  246s
  2113  1083 -120248.04   30  470 -119960.00 -120313.01  0.29%   334  250s
  2348  1220 -120135.58   74  398 -119960.00 -120313.01  0.29%   320  256s
  2559  1261 -120104.06   35  392 -119960.00 -120301.06  0.28%   310  260s
  2673  1334 -120249.86   23  530 -119960.00 -120294.63  0.28%   310  265s
  2804  1386 -120171.90   36  175 -119960.00 -120294.63  0.28%   314  271s
  2884  1395 -120094.56   48  178 -119960.00 -120294.63  0.28%   315  275s
  2949  1404 -119992.04   59  229 -119960.00 -120294.63  0.28%   316  284s
  2989  1475     cutoff   65      -119960.00 -120292.76  0.28%   317  288s
  3168  1487 -120162.42   23  496 -119960.00 -120292.76  0.28%   311  291s
  3260  1465 -119974.21   47  326 -119960.00 -120292.35  0.28%   312  295s
  3389  1563 -120091.73   43  425 -119960.00 -120292.35  0.28%   316  302s
  3508  1602     cutoff   72      -119960.00 -120289.04  0.27%   314  306s
  3608  1663 -120259.46   31  470 -119960.00 -120289.04  0.27%   313  310s
  3766  1818 -120060.06   64  260 -119960.00 -120289.04  0.27%   315  318s
  3910  1887     cutoff   88      -119960.00 -120285.24  0.27%   315  321s
  4008  1944 -120150.10   48  274 -119960.00 -120285.24  0.27%   316  326s
  4128  2004 -120074.96   85  230 -119960.00 -120285.24  0.27%   315  332s
  4208  2097 -120000.14  111  338 -119960.00 -120277.55  0.26%   315  336s
  4364  2210 -120186.43   38  368 -119960.00 -120277.55  0.26%   314  342s
  4556  2357 -120038.15   80  208 -119960.00 -120277.55  0.26%   312  348s
  4765  2475 -120021.89  146   47 -119960.00 -120274.78  0.26%   308  354s
  4980  2565 -120196.69   41  485 -119960.00 -120271.84  0.26%   306  361s
  5138  2642 -119995.12   31  312 -119960.00 -120270.51  0.26%   307  368s
  5315  2828 -119983.49   44  292 -119960.00 -120269.21  0.26%   312  375s
  5577  3001 -120177.09   49  283 -119960.00 -120268.81  0.26%   311  383s
H 5599  2848                    -119982.0000 -120268.81  0.24%   311  383s
  5863  2971     cutoff   43      -119982.00 -120266.76  0.24%   310  392s
  6043  3100 -120125.16   63  308 -119982.00 -120266.31  0.24%   310  401s
  6234  3338 -120156.35   32  349 -119982.00 -120265.77  0.24%   310  410s
  6583  3575 -120146.16   32  390 -119982.00 -120264.37  0.24%   309  419s
  6897  3775 -120233.17   22  370 -119982.00 -120262.16  0.23%   309  428s
  7172  3970     cutoff   38      -119982.00 -120261.58  0.23%   310  438s
  7528  4279 -120140.10   38  529 -119982.00 -120261.16  0.23%   312  448s
  7910  4399 -120036.94   70  333 -119982.00 -120259.04  0.23%   310  460s
  8087  4823 -120134.97   79  241 -119982.00 -120257.98  0.23%   310  472s
  8561  5093 -120067.96  122  442 -119982.00 -120257.65  0.23%   306  484s
  8952  5211 -120239.07   39  449 -119982.00 -120255.33  0.23%   309  498s
H 8984  3702                    -120055.0044 -120255.33  0.17%   310  498s
  9165  3902 -120130.79   53  409 -120055.00 -120253.68  0.17%   310  512s
  9559  4059 -120176.01   54  388 -120055.00 -120251.39  0.16%   313  527s
  9933  4303 -120105.51   41   99 -120055.00 -120250.90  0.16%   315  542s
 10352  4658 -120127.87   53  284 -120055.00 -120249.66  0.16%   318  562s
