
Gurobi 9.5.0 (linux64) logging started Wed May  4 10:36:11 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new1W_R25_M30_N200_seed6_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0xa6cabcce
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [2e+01, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 45 rows and 596 columns
Presolve time: 0.03s
Presolved: 935 rows, 6154 columns, 12308 nonzeros
Variable types: 0 continuous, 6154 integer (6154 binary)
Found heuristic solution: objective -42362.00000

Root relaxation: objective -6.479476e+04, 3158 iterations, 0.04 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -64351.308    0  465 -61945.000 -64351.308  3.88%     -    5s
     0     0 -64349.783    0  471 -61945.000 -64349.783  3.88%     -    5s
     0     0 -64349.466    0  465 -61945.000 -64349.466  3.88%     -    6s
     0     0 -64320.701    0  499 -61945.000 -64320.701  3.84%     -    6s
     0     0 -64315.603    0  503 -61945.000 -64315.603  3.83%     -    6s
     0     0 -64314.866    0  454 -61945.000 -64314.866  3.83%     -    6s
H    0     0                    -62060.00000 -64291.382  3.60%     -    6s
     0     0 -64291.382    0  517 -62060.000 -64291.382  3.60%     -    6s
     0     0 -64286.752    0  493 -62060.000 -64286.752  3.59%     -    6s
     0     0 -64286.234    0  532 -62060.000 -64286.234  3.59%     -    6s
     0     0 -64269.095    0  527 -62060.000 -64269.095  3.56%     -    6s
     0     0 -64257.990    0  492 -62060.000 -64257.990  3.54%     -    6s
     0     0 -64254.370    0  499 -62060.000 -64254.370  3.54%     -    6s
     0     0 -64253.395    0  488 -62060.000 -64253.395  3.53%     -    6s
     0     0 -64236.084    0  421 -62060.000 -64236.084  3.51%     -    7s
     0     0 -64230.097    0  495 -62060.000 -64230.097  3.50%     -    7s
     0     0 -64229.750    0  465 -62060.000 -64229.750  3.50%     -    7s
     0     0 -64213.757    0  484 -62060.000 -64213.757  3.47%     -    7s
     0     0 -64206.919    0  486 -62060.000 -64206.919  3.46%     -    7s
     0     0 -64206.390    0  426 -62060.000 -64206.390  3.46%     -    7s
     0     0 -64187.726    0  436 -62060.000 -64187.726  3.43%     -    7s
     0     0 -64180.606    0  456 -62060.000 -64180.606  3.42%     -    7s
     0     0 -64178.635    0  464 -62060.000 -64178.635  3.41%     -    7s
     0     0 -64178.143    0  475 -62060.000 -64178.143  3.41%     -    7s
     0     0 -64165.226    0  460 -62060.000 -64165.226  3.39%     -    7s
     0     0 -64155.571    0  413 -62060.000 -64155.571  3.38%     -    7s
     0     0 -64153.781    0  429 -62060.000 -64153.781  3.37%     -    7s
     0     0 -64145.442    0  474 -62060.000 -64145.442  3.36%     -    7s
     0     0 -64143.549    0  424 -62060.000 -64143.549  3.36%     -    7s
     0     0 -64143.255    0  502 -62060.000 -64143.255  3.36%     -    7s
     0     0 -64123.430    0  494 -62060.000 -64123.430  3.32%     -    8s
     0     0 -64121.648    0  502 -62060.000 -64121.648  3.32%     -    8s
     0     0 -64103.040    0  471 -62060.000 -64103.040  3.29%     -    8s
     0     0 -64098.229    0  471 -62060.000 -64098.229  3.28%     -    8s
     0     0 -64097.759    0  496 -62060.000 -64097.759  3.28%     -    8s
     0     0 -64086.942    0  423 -62060.000 -64086.942  3.27%     -    8s
     0     0 -64084.424    0  473 -62060.000 -64084.424  3.26%     -    8s
     0     0 -64083.011    0  421 -62060.000 -64083.011  3.26%     -    8s
H    0     0                    -62191.00000 -64069.676  3.02%     -    8s
     0     0 -64069.676    0  420 -62191.000 -64069.676  3.02%     -    8s
     0     0 -64069.676    0  420 -62191.000 -64069.676  3.02%     -    8s
H    0     0                    -62326.00000 -64069.676  2.80%     -    9s
     0     2 -64069.676    0  404 -62326.000 -64069.676  2.80%     -    9s
     3     8 -64062.834    2  471 -62326.000 -64063.205  2.79%  94.7   10s
H   29    34                    -62558.00000 -64056.139  2.39%   110   11s
H   64    67                    -62566.00000 -64056.139  2.38%  90.6   11s
H   97   103                    -62575.00000 -64056.139  2.37%  91.1   12s
H  273   275                    -62664.00000 -64056.139  2.22%  79.6   13s
