
Gurobi 9.5.0 (linux64) logging started Mon Apr  4 19:48:02 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/MKAP_20_100_10_6_DWcuts_1h.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 520 rows, 2200 columns and 6600 nonzeros
Model fingerprint: 0x607dd556
Variable types: 0 continuous, 2200 integer (2200 binary)
Coefficient statistics:
  Matrix range     [1e-10, 2e+03]
  Objective range  [1e+01, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-13, 1e+00]
Warning: Model contains large matrix coefficient range
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Found heuristic solution: objective 0.0000000
Presolve removed 2 rows and 1 columns
Presolve time: 0.02s
Presolved: 518 rows, 2199 columns, 6567 nonzeros
Variable types: 0 continuous, 2199 integer (2199 binary)
Found heuristic solution: objective -4827.000000

Root relaxation: objective -4.013020e+04, 3543 iterations, 0.06 seconds (0.07 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -40130.198    0   63 -4827.0000 -40130.198   731%     -    0s
H    0     0                    -36603.00000 -40130.198  9.64%     -    0s
H    0     0                    -37669.00000 -40130.198  6.53%     -    0s
H    0     0                    -38121.00000 -40130.198  5.27%     -    0s
H    0     0                    -38373.00000 -40130.198  4.58%     -    0s
H    0     0                    -38556.00000 -40130.198  4.08%     -    0s
     0     0 -40130.198    0  128 -38556.000 -40130.198  4.08%     -    0s
H    0     0                    -38732.00000 -40130.198  3.61%     -    0s
 967072 343380 -40098.309   80  198 -39679.000 -40109.653  1.09%  72.5 1090s
 972329 344467     cutoff   90      -39679.000 -40109.397  1.08%  72.5 1095s
 977337 345652 -39761.488   79  155 -39679.000 -40109.198  1.08%  72.5 1100s
 982909 346748 -39753.940   98   94 -39679.000 -40108.938  1.08%  72.5 1105s
 987795 347576 -39796.444   60  154 -39679.000 -40108.691  1.08%  72.5 1110s
 993007 348733 -39791.866   84  135 -39679.000 -40108.406  1.08%  72.5 1115s
 998118 349598 -39726.985   88  131 -39679.000 -40108.195  1.08%  72.5 1120s
 1003399 350412 -39823.338   69  151 -39679.000 -40107.893  1.08%  72.5 1125s
 1008505 351333 -39711.895   83  151 -39679.000 -40107.638  1.08%  72.5 1130s
 1014948 352501 -39798.934   86  134 -39679.000 -40107.256  1.08%  72.5 1135s
 1020395 353732     cutoff   81      -39679.000 -40106.999  1.08%  72.5 1140s
 1026030 354819 -39746.890   82  136 -39679.000 -40106.709  1.08%  72.5 1145s
 1032294 355796     cutoff   82      -39679.000 -40106.326  1.08%  72.5 1150s
 1038125 357017 -39963.143   65  175 -39679.000 -40106.035  1.08%  72.6 1155s
 1044108 358050     cutoff   68      -39679.000 -40105.711  1.08%  72.6 1160s
 1049460 358986     cutoff   78      -39679.000 -40105.471  1.07%  72.6 1165s
 1055193 359923 -40099.396   74  187 -39679.000 -40105.166  1.07%  72.6 1170s
 1061174 361033 -39880.295   69  158 -39679.000 -40104.862  1.07%  72.7 1175s
 1067393 362089 -39962.142   58  167 -39679.000 -40104.574  1.07%  72.7 1180s
 1073153 363338 -39852.507   74  150 -39679.000 -40104.260  1.07%  72.7 1185s
 1078502 364088 -40078.478   66  161 -39679.000 -40103.992  1.07%  72.7 1190s
 1083778 365088 -40072.145   57  166 -39679.000 -40103.755  1.07%  72.8 1195s
 1089710 365998 -39824.708   80  144 -39679.000 -40103.472  1.07%  72.8 1200s
 1095156 366961     cutoff   82      -39679.000 -40103.143  1.07%  72.9 1205s
 1101044 367800 -39959.534   67  175 -39679.000 -40102.787  1.07%  72.9 1210s
 1106609 368739     cutoff   81      -39679.000 -40102.488  1.07%  72.9 1215s
 1111874 369736 -39744.158   73  157 -39679.000 -40102.220  1.07%  73.0 1220s
 1117104 370608 -39755.262   73  151 -39679.000 -40101.923  1.07%  73.0 1225s
 1123194 371574 -39914.658   72  147 -39679.000 -40101.592  1.07%  73.1 1230s
 1128609 372375 -39861.701   73  156 -39679.000 -40101.356  1.06%  73.1 1235s
 1134552 373285 -39977.368   79  176 -39679.000 -40101.047  1.06%  73.2 1240s
 1139567 374317     cutoff   75      -39679.000 -40100.756  1.06%  73.2 1245s
 1145663 375232 -39701.979   84  161 -39679.000 -40100.455  1.06%  73.2 1250s
 1151277 376125 -39891.044   88  118 -39679.000 -40100.198  1.06%  73.3 1255s
 1157405 377330 -39773.780   74  160 -39679.000 -40099.902  1.06%  73.3 1260s
 1162726 378301 -39908.820   75  133 -39679.000 -40099.697  1.06%  73.3 1265s
 1168228 379089 -39838.283   95  135 -39679.000 -40099.404  1.06%  73.3 1270s
 1174207 379923 -39835.327   86  172 -39679.000 -40099.088  1.06%  73.4 1275s
 1179575 380745 -40092.339   67  184 -39679.000 -40098.791  1.06%  73.4 1280s
 1185714 381752 -39979.656   85  150 -39679.000 -40098.477  1.06%  73.4 1285s
 1190608 382452 -40007.214   73  101 -39679.000 -40098.229  1.06%  73.4 1290s
 1196791 383406 -39778.208   72  139 -39679.000 -40097.857  1.06%  73.5 1295s
 1200443 384343 -40096.193   67  219 -39679.000 -40097.809  1.06%  73.6 1300s
 1205392 385105 -39861.708   57  194 -39679.000 -40097.610  1.05%  73.7 1305s
 1210798 385933     cutoff   87      -39679.000 -40097.288  1.05%  73.7 1310s
 1216313 386757 -39902.007   70  175 -39679.000 -40096.970  1.05%  73.7 1315s
 1221812 387396 -39683.993  113  103 -39679.000 -40096.654  1.05%  73.8 1320s
 1227621 388209 -39892.425   67  144 -39679.000 -40096.274  1.05%  73.8 1325s
 1233052 388839     cutoff   82      -39679.000 -40095.962  1.05%  73.8 1330s
 1238153 389481 -39801.381   81  145 -39679.000 -40095.676  1.05%  73.9 1335s
 1243861 390179 -39823.421   80  124 -39679.000 -40095.354  1.05%  73.9 1340s
 1249101 390913 -40045.189   72  185 -39679.000 -40095.071  1.05%  73.9 1345s
 1254062 391581 -39804.993   70  194 -39679.000 -40094.729  1.05%  74.0 1350s
 1259784 392502     cutoff   77      -39679.000 -40094.394  1.05%  74.0 1355s
 1265060 393262 -39717.079   93  125 -39679.000 -40094.074  1.05%  74.1 1360s
 1270163 393962 -39900.449   77  160 -39679.000 -40093.791  1.05%  74.1 1365s
 1275547 394565 -39686.167   96  125 -39679.000 -40093.401  1.04%  74.2 1370s
 1280806 395253 -39770.850   89  165 -39679.000 -40093.030  1.04%  74.2 1375s
 1286675 395912 -40056.404   75  168 -39679.000 -40092.624  1.04%  74.3 1380s
 1292136 398223 -39713.579   87  160 -39679.000 -40092.343  1.04%  74.3 1385s
 1297384 400670 -40008.760   73  153 -39679.000 -40091.994  1.04%  74.3 1390s
 1302882 403366 -39795.885   86  155 -39679.000 -40091.624  1.04%  74.4 1395s
 1308185 406114 -39815.984   82  145 -39679.000 -40091.369  1.04%  74.4 1400s
 1313877 408694 -39850.525   72  160 -39679.000 -40091.012  1.04%  74.5 1405s
 1319095 411423 -39966.908   73  129 -39679.000 -40090.730  1.04%  74.5 1410s
 1324531 413887 -39741.064   98   93 -39679.000 -40090.352  1.04%  74.5 1415s
 1330616 416787 -39689.914   79  154 -39679.000 -40089.957  1.04%  74.5 1420s
 1336054 419279 -39788.194   71  171 -39679.000 -40089.587  1.03%  74.6 1425s
 1341531 421950 -39792.354   76  136 -39679.000 -40089.209  1.03%  74.6 1430s
 1347243 424565 -39730.605   67  166 -39679.000 -40088.708  1.03%  74.6 1435s
 1353324 427282 -39979.665   70  173 -39679.000 -40088.198  1.03%  74.6 1440s
 1358606 429805 -39694.664  101   80 -39679.000 -40087.816  1.03%  74.7 1445s
 1364245 432696 -39689.932   96  106 -39679.000 -40087.330  1.03%  74.7 1450s
 1368883 435009 -39805.737   87  128 -39679.000 -40087.016  1.03%  74.8 1455s
 1374239 437442     cutoff   76      -39679.000 -40086.571  1.03%  74.9 1460s
 1380065 440202 -40029.032   65  183 -39679.000 -40086.030  1.03%  74.9 1465s
 1384458 442284 -39781.938   86  142 -39679.000 -40085.698  1.02%  75.0 1470s
 1390441 444908 -39853.767   80  137 -39679.000 -40085.166  1.02%  75.0 1475s
 1395720 447497 -39786.180   81  114 -39679.000 -40084.774  1.02%  75.0 1480s
 1399546 449417 -39832.087   75  165 -39679.000 -40084.541  1.02%  75.1 1485s
 1404477 451975 -39887.995   76  193 -39679.000 -40084.218  1.02%  75.2 1490s
 1409847 454446 -39788.858  103  124 -39679.000 -40083.742  1.02%  75.3 1495s
 1415263 457040     cutoff   70      -39679.000 -40083.319  1.02%  75.3 1500s
 1420312 459441 -39973.453   71  167 -39679.000 -40082.972  1.02%  75.3 1505s
 1425629 461876 -40081.215   70  168 -39679.000 -40082.555  1.02%  75.4 1510s
 1431315 464334 -39857.542   70  123 -39679.000 -40082.080  1.02%  75.4 1515s
 1436913 466818 -39935.789   68  139 -39679.000 -40081.626  1.01%  75.4 1520s
 1442274 469224 -39921.855   74  117 -39679.000 -40081.121  1.01%  75.5 1525s
 1448118 471963 -39745.537   78  154 -39679.000 -40080.571  1.01%  75.5 1530s
 1452754 474006 -39726.220   75  144 -39679.000 -40080.067  1.01%  75.6 1535s
 1458143 476297 -39780.245   81  141 -39679.000 -40079.604  1.01%  75.6 1540s
 1463483 479013     cutoff   80      -39679.000 -40079.171  1.01%  75.7 1545s
 1469078 481811 -39858.535   69  153 -39679.000 -40078.784  1.01%  75.7 1550s
 1474604 484434 -39781.985   77  173 -39679.000 -40078.248  1.01%  75.7 1555s
 1478792 486505 -39813.197   73  161 -39679.000 -40077.932  1.01%  75.8 1560s
 1484614 489094     cutoff   90      -39679.000 -40077.433  1.00%  75.8 1565s
 1490014 491849 -39937.337   78  118 -39679.000 -40076.909  1.00%  75.8 1570s
 1495812 494699 -39855.834   78   97 -39679.000 -40076.435  1.00%  75.9 1575s
 1500605 496836 -40062.741   72  203 -39679.000 -40075.974  1.00%  75.9 1580s
 1506170 499705 -39870.205   74  192 -39679.000 -40075.503  1.00%  75.9 1585s
 1511582 502220 -39785.426   77  157 -39679.000 -40075.026  1.00%  75.9 1590s
 1516891 504964 -39707.097  124  106 -39679.000 -40074.627  1.00%  75.9 1595s
 1522010 507690     cutoff   66      -39679.000 -40074.219  1.00%  76.0 1600s
 1527281 510410 -39866.087   80  140 -39679.000 -40073.877  1.00%  76.0 1605s
 1533512 513853 -39789.118   76  147 -39679.000 -40073.530  0.99%  76.0 1610s
 1539831 517524 -39721.263   77  146 -39679.000 -40073.245  0.99%  76.0 1615s
 1545182 520405 -40065.317   69  203 -39679.000 -40072.912  0.99%  76.0 1620s
 1551578 523839     cutoff   68      -39679.000 -40072.521  0.99%  76.0 1625s
 1557167 526897 -39732.098   86  108 -39679.000 -40072.282  0.99%  76.0 1630s
 1562819 530005 -40034.324   58  165 -39679.000 -40072.020  0.99%  76.0 1635s
 1568841 533471 -39705.362   83  108 -39679.000 -40071.738  0.99%  76.0 1640s
 1575551 537301 -39713.102   87  154 -39679.000 -40071.432  0.99%  76.0 1645s
 1582163 541164 -39813.124   77  127 -39679.000 -40071.178  0.99%  76.0 1650s
 1588211 544570 -39869.493   79  165 -39679.000 -40070.938  0.99%  75.9 1655s
 1595270 548512 -39818.300   73  117 -39679.000 -40070.593  0.99%  75.9 1660s
 1601947 552393 -39705.710   87  134 -39679.000 -40070.281  0.99%  75.9 1665s
 1608210 555944     cutoff   82      -39679.000 -40070.044  0.99%  75.8 1670s
 1614371 559523 -40063.006   75  197 -39679.000 -40069.776  0.98%  75.8 1675s
 1620870 563256     cutoff   82      -39679.000 -40069.523  0.98%  75.8 1680s
 1627600 567160 -39753.099   75  125 -39679.000 -40069.201  0.98%  75.8 1685s
 1633668 570520 -39940.164   66  135 -39679.000 -40068.946  0.98%  75.8 1690s
 1639972 574345 -39718.973   92  113 -39679.000 -40068.689  0.98%  75.7 1695s
 1646420 577772 -39788.662   82  157 -39679.000 -40068.456  0.98%  75.7 1700s
 1652574 581152 -39884.443   79  138 -39679.000 -40068.194  0.98%  75.7 1705s
 1658858 584976 -39727.748  123  115 -39679.000 -40067.950  0.98%  75.7 1710s
 1665504 588760 -39838.941   69  100 -39679.000 -40067.688  0.98%  75.6 1715s
 1672114 592594 -39863.524   71  129 -39679.000 -40067.436  0.98%  75.6 1720s
 1678101 596154     cutoff   81      -39679.000 -40067.215  0.98%  75.6 1725s
 1684133 599652 -39786.773   76  161 -39679.000 -40066.930  0.98%  75.6 1730s
 1690918 603441 -39854.499   71  146 -39679.000 -40066.659  0.98%  75.6 1735s
 1697624 607053     cutoff   76      -39679.000 -40066.387  0.98%  75.5 1740s
 1703855 610686 -39785.200   74  150 -39679.000 -40066.125  0.98%  75.5 1745s
 1710725 614428 -39765.544   63  147 -39679.000 -40065.868  0.97%  75.5 1750s
 1716778 617677 -40064.775   48  195 -39679.000 -40065.616  0.97%  75.5 1755s
 1722569 621241 -39688.236   78  119 -39679.000 -40065.392  0.97%  75.5 1760s
 1728668 624780 -39975.962   59  192 -39679.000 -40065.171  0.97%  75.5 1765s
 1735479 628829 -39932.557   75  151 -39679.000 -40064.900  0.97%  75.5 1770s
 1741951 632272     cutoff   82      -39679.000 -40064.625  0.97%  75.4 1775s
 1748359 635779 -39743.550   76  155 -39679.000 -40064.324  0.97%  75.4 1780s
 1754881 639495 -39782.136   78  114 -39679.000 -40064.078  0.97%  75.4 1785s
 1760528 642496 -39735.581   74  118 -39679.000 -40063.845  0.97%  75.4 1790s
 1767124 646208 -39702.306   89  172 -39679.000 -40063.571  0.97%  75.4 1795s
 1773528 649697 -39710.514   85  156 -39679.000 -40063.324  0.97%  75.3 1800s
 1780183 653407 -39738.674   89  142 -39679.000 -40063.046  0.97%  75.3 1805s
 1786320 657008 -39702.208   69  115 -39679.000 -40062.786  0.97%  75.3 1810s
 1792858 660742 -39866.876   72  135 -39679.000 -40062.527  0.97%  75.3 1815s
 1799645 664622 -39734.640   73  124 -39679.000 -40062.300  0.97%  75.3 1820s
 1806224 668332     cutoff   83      -39679.000 -40062.071  0.97%  75.2 1825s
 1812901 672087 -39735.609   99   78 -39679.000 -40061.848  0.96%  75.2 1830s
 1819145 675602 -39761.905   90  101 -39679.000 -40061.617  0.96%  75.2 1835s
 1825704 679200 -39796.837   73  115 -39679.000 -40061.377  0.96%  75.2 1840s
 1832543 683086 -39959.307   75  161 -39679.000 -40061.173  0.96%  75.1 1845s
 1838637 686475 -39769.213   83  164 -39679.000 -40060.972  0.96%  75.1 1850s
 1845369 690457 -39724.866  108  136 -39679.000 -40060.760  0.96%  75.1 1855s
 1851608 694080 -39876.019   79  125 -39679.000 -40060.549  0.96%  75.1 1860s
 1858430 697773 -39743.097   80  120 -39679.000 -40060.326  0.96%  75.1 1865s
 1865015 701402 -40002.153   85  145 -39679.000 -40060.121  0.96%  75.1 1870s
 1871532 704908 -39687.462   70  131 -39679.000 -40059.830  0.96%  75.0 1875s
 1878260 708894     cutoff  106      -39679.000 -40059.570  0.96%  75.0 1880s
 1885317 713046 -39735.780   86  133 -39679.000 -40059.377  0.96%  75.0 1885s
 1892327 717010 -39956.555   70  155 -39679.000 -40059.126  0.96%  74.9 1890s
 1899545 721099 -39739.630   86  125 -39679.000 -40058.880  0.96%  74.9 1895s
 1906299 724991 -39681.587   73  176 -39679.000 -40058.639  0.96%  74.8 1900s
 1912592 728393 -39713.632   92  143 -39679.000 -40058.369  0.96%  74.8 1905s
 1919926 732577 -39741.469   81  134 -39679.000 -40058.083  0.96%  74.8 1910s
 1926885 736567 -39786.054   97  102 -39679.000 -40057.852  0.95%  74.7 1915s
 1934129 740690 -40051.565   62  159 -39679.000 -40057.608  0.95%  74.7 1920s
 1941049 744604 -39692.983  100   81 -39679.000 -40057.369  0.95%  74.7 1925s
 1947643 748357 -39949.963   75  160 -39679.000 -40057.130  0.95%  74.6 1930s
 1954544 752251 -40035.290   58  147 -39679.000 -40056.881  0.95%  74.6 1935s
 1961457 756092     cutoff  100      -39679.000 -40056.601  0.95%  74.6 1940s
 1968106 759760 -39723.911   77  171 -39679.000 -40056.347  0.95%  74.5 1945s
 1974708 763333 -39686.975   78  155 -39679.000 -40056.090  0.95%  74.5 1950s
 1980844 766690 -39743.199  115  109 -39679.000 -40055.838  0.95%  74.5 1955s
 1988589 770744     cutoff   69      -39679.000 -40055.531  0.95%  74.4 1960s
 1995194 774311 -39788.878   80  125 -39679.000 -40055.261  0.95%  74.4 1965s
 2002390 778062 -39693.369  110   95 -39679.000 -40054.985  0.95%  74.4 1970s
 2009265 781671 -39706.222   85  136 -39679.000 -40054.711  0.95%  74.3 1975s
 2016700 785824 -39808.517  111  137 -39679.000 -40054.395  0.95%  74.3 1980s
 2023484 789363 -39768.838  101  114 -39679.000 -40054.115  0.95%  74.2 1985s
 2030603 792922 -39901.539   84  138 -39679.000 -40053.780  0.94%  74.2 1990s
 2036889 796213 -39797.795   92  112 -39679.000 -40053.501  0.94%  74.2 1995s
 2043848 799950 -39688.486   86  180 -39679.000 -40053.187  0.94%  74.2 2000s
 2050775 803261 -39780.825   86   87 -39679.000 -40052.835  0.94%  74.1 2005s
 2057292 806464 -39790.487  118  128 -39679.000 -40052.517  0.94%  74.1 2010s
 2064078 809741 -39785.234   81  159 -39679.000 -40052.224  0.94%  74.1 2015s
 2070954 813115 -39758.005   78  116 -39679.000 -40051.879  0.94%  74.0 2020s
 2077151 816219     cutoff   82      -39679.000 -40051.567  0.94%  74.0 2025s
 2084133 819765 -39787.187   72  142 -39679.000 -40051.251  0.94%  74.0 2030s
 2090907 823217 -40013.904   74  198 -39679.000 -40050.939  0.94%  73.9 2035s
 2096966 826173     cutoff   90      -39679.000 -40050.664  0.94%  73.9 2040s
 2104025 829844 -39738.188   91  178 -39679.000 -40050.258  0.94%  73.9 2045s
 2110900 833327 -39913.941   61  130 -39679.000 -40049.915  0.93%  73.9 2050s
 2117245 836541     cutoff   86      -39679.000 -40049.614  0.93%  73.8 2055s
 2123588 839789 -39734.184   94   37 -39679.000 -40049.288  0.93%  73.8 2060s
 2130294 843275     cutoff  159      -39679.000 -40048.989  0.93%  73.8 2065s
 2137266 846586 -39962.520   57  192 -39679.000 -40048.683  0.93%  73.8 2070s
 2143321 849639 -39897.043   85  154 -39679.000 -40048.396  0.93%  73.8 2075s
 2150653 852940 -39926.965   71  129 -39679.000 -40048.016  0.93%  73.7 2080s
 2157727 856239 -39753.374   88  128 -39679.000 -40047.627  0.93%  73.7 2085s
 2164789 859479     cutoff   89      -39679.000 -40047.272  0.93%  73.6 2090s
 2171223 862514     cutoff   84      -39679.000 -40046.941  0.93%  73.6 2095s
 2178278 865987 -39814.185   77  109 -39679.000 -40046.551  0.93%  73.6 2100s
H2180885 544776                    -39750.00000 -40046.447  0.75%  73.6 2102s
 2184577 545885     cutoff   71      -39750.000 -40046.192  0.75%  73.5 2105s
 2190035 547747 -40032.028   77  163 -39750.000 -40045.804  0.74%  73.6 2110s
 2195972 549656 -39899.335   69  143 -39750.000 -40045.367  0.74%  73.5 2115s
 2202170 551737 -39841.230   64  139 -39750.000 -40044.873  0.74%  73.5 2120s
 2208494 553704 -39895.150   86  129 -39750.000 -40044.471  0.74%  73.5 2125s
 2214363 555855 -39835.925   80  113 -39750.000 -40044.061  0.74%  73.5 2130s
 2221122 558047     cutoff   92      -39750.000 -40043.632  0.74%  73.5 2135s
 2227334 559883     cutoff   82      -39750.000 -40043.260  0.74%  73.5 2140s
 2232965 561220 -39809.348   88  137 -39750.000 -40042.930  0.74%  73.5 2145s
 2238162 562675     cutoff   84      -39750.000 -40042.591  0.74%  73.5 2150s
 2244704 564646 -39789.384   72  166 -39750.000 -40042.147  0.73%  73.5 2155s
 2251134 566501 -39829.736   64  123 -39750.000 -40041.686  0.73%  73.5 2160s
 2257581 568187 -39789.635   69  125 -39750.000 -40041.274  0.73%  73.5 2165s
 2263445 569978 -40038.322   63  180 -39750.000 -40040.915  0.73%  73.4 2170s
 2270142 571828 -39792.748   70  127 -39750.000 -40040.516  0.73%  73.4 2175s
 2276015 573404 -40035.218   72  170 -39750.000 -40040.139  0.73%  73.4 2180s
 2282046 574943     cutoff   64      -39750.000 -40039.771  0.73%  73.4 2185s
 2288754 576765 -39826.916   69  154 -39750.000 -40039.324  0.73%  73.4 2190s
 2294026 578089 -39860.151   68  179 -39750.000 -40038.943  0.73%  73.4 2195s
 2300288 579885 -40031.227   81  152 -39750.000 -40038.508  0.73%  73.4 2200s
 2306354 581363 -39875.538   71  125 -39750.000 -40038.092  0.72%  73.4 2205s
 2312541 583258 -39784.790   65  149 -39750.000 -40037.665  0.72%  73.3 2210s
 2318454 584857     cutoff   95      -39750.000 -40037.221  0.72%  73.3 2215s
 2325313 586590 -40029.959   67  140 -39750.000 -40036.673  0.72%  73.3 2220s
 2331616 588220 -40008.988   95  122 -39750.000 -40036.153  0.72%  73.3 2225s
 2338095 590159 -39793.935   96   96 -39750.000 -40035.741  0.72%  73.3 2230s
 2344027 591834 -40025.532   73  165 -39750.000 -40035.322  0.72%  73.3 2235s
 2350019 593649 -39879.442   56  150 -39750.000 -40034.852  0.72%  73.3 2240s
 2356640 595477 -39808.533   74  152 -39750.000 -40034.404  0.72%  73.3 2245s
 2362813 597082 -39757.039   74  133 -39750.000 -40033.929  0.71%  73.2 2250s
H2365797 502188                    -39772.00000 -40033.730  0.66%  73.2 2252s
 2369068 502788 -39803.257   84  164 -39772.000 -40033.436  0.66%  73.2 2255s
 2374415 503737     cutoff   78      -39772.000 -40032.948  0.66%  73.3 2260s
 2380348 505057     cutoff   61      -39772.000 -40032.425  0.65%  73.3 2265s
 2386613 506304 -39929.790   69  137 -39772.000 -40031.834  0.65%  73.3 2270s
 2392983 507767 -39840.619   78  120 -39772.000 -40031.392  0.65%  73.3 2275s
 2398461 508901 -39820.530   57  134 -39772.000 -40030.978  0.65%  73.3 2280s
 2404677 510089 -39991.593   75  163 -39772.000 -40030.509  0.65%  73.3 2285s
 2410252 511164 -39888.633   70  125 -39772.000 -40030.071  0.65%  73.3 2290s
 2416807 512279     cutoff   68      -39772.000 -40029.520  0.65%  73.3 2295s
 2422820 513319 -39807.121   69  139 -39772.000 -40029.029  0.65%  73.3 2300s
 2428699 514296 -39807.844   77  134 -39772.000 -40028.549  0.65%  73.2 2305s
 2435519 515364     cutoff   77      -39772.000 -40027.926  0.64%  73.2 2310s
 2441707 516313 -40026.231   57  185 -39772.000 -40027.401  0.64%  73.2 2315s
 2448433 517603 -39802.425   58  169 -39772.000 -40026.840  0.64%  73.2 2320s
 2454051 518664 -39826.701  118  136 -39772.000 -40026.369  0.64%  73.2 2325s
 2460037 519721 -39786.764   65  155 -39772.000 -40025.890  0.64%  73.2 2330s
 2466134 520827 -39874.720   59  167 -39772.000 -40025.390  0.64%  73.2 2335s
 2472382 522241 -39823.481   77  127 -39772.000 -40024.928  0.64%  73.2 2340s
 2477957 523539 -39811.949   71  140 -39772.000 -40024.536  0.63%  73.2 2345s
 2483433 524777 -39822.720   83  111 -39772.000 -40024.226  0.63%  73.2 2350s
 2489084 525929 -39906.647   68  138 -39772.000 -40023.789  0.63%  73.2 2355s
 2494894 527289 -39980.731  103  130 -39772.000 -40023.398  0.63%  73.2 2360s
 2500791 528409 -39812.046   74  159 -39772.000 -40022.885  0.63%  73.2 2365s
 2506733 529844 -40013.054   74  141 -39772.000 -40022.485  0.63%  73.2 2370s
 2512762 531223 -39848.364   76  135 -39772.000 -40022.089  0.63%  73.3 2375s
 2518680 532229 -39804.336   79  137 -39772.000 -40021.674  0.63%  73.3 2380s
 2524618 533571 -39895.400   83  150 -39772.000 -40021.231  0.63%  73.3 2385s
 2530877 534570 -39787.353   71  107 -39772.000 -40020.785  0.63%  73.3 2390s
 2536724 535676 -40016.086   83  167 -39772.000 -40020.362  0.62%  73.2 2395s
 2542883 536896     cutoff   74      -39772.000 -40019.896  0.62%  73.2 2400s
 2549106 537892 -39809.535   69  126 -39772.000 -40019.394  0.62%  73.2 2405s
 2555196 539125 -39999.757   74  186 -39772.000 -40018.976  0.62%  73.2 2410s
 2561335 540342 -39975.851   95  142 -39772.000 -40018.487  0.62%  73.2 2415s
 2567033 541306     cutoff   70      -39772.000 -40018.040  0.62%  73.2 2420s
 2572930 542508 -39862.517   67  141 -39772.000 -40017.628  0.62%  73.3 2425s
 2578148 543577 -39843.460   73  147 -39772.000 -40017.230  0.62%  73.3 2430s
 2583813 544400     cutoff   71      -39772.000 -40016.780  0.62%  73.3 2435s
 2589517 545435 -40015.110   70  174 -39772.000 -40016.383  0.61%  73.3 2440s
 2595380 546194 -40005.357   61  168 -39772.000 -40015.861  0.61%  73.3 2445s
 2600954 547085 -39987.613   84  120 -39772.000 -40015.405  0.61%  73.3 2450s
 2607503 547834 -39801.052   75  132 -39772.000 -40014.814  0.61%  73.3 2455s
 2613035 548612 -39909.067   59  119 -39772.000 -40014.333  0.61%  73.3 2460s
 2618731 549294 -39798.489   65  138 -39772.000 -40013.807  0.61%  73.3 2465s
H2621739 512784                    -39781.00000 -40013.562  0.58%  73.3 2467s
 2623275 512890 -39845.535   90  125 -39781.000 -40013.392  0.58%  73.3 2470s
 2629279 513667     cutoff   77      -39781.000 -40012.757  0.58%  73.3 2475s
 2634375 514595 -39820.858   80  137 -39781.000 -40012.308  0.58%  73.3 2480s
 2639773 515351 -40000.081   65  137 -39781.000 -40011.797  0.58%  73.4 2485s
 2645311 516044 -39809.171   64  141 -39781.000 -40011.299  0.58%  73.4 2490s
 2650784 516637 -39862.116   93  165 -39781.000 -40010.706  0.58%  73.4 2495s
 2656487 517397 -39834.442   77  133 -39781.000 -40010.059  0.58%  73.4 2500s
 2661500 518155 -39830.919   67  144 -39781.000 -40009.618  0.57%  73.4 2505s
 2666528 518745 -39881.565   65  184 -39781.000 -40009.051  0.57%  73.5 2510s
 2671974 519492 -39799.039   82  164 -39781.000 -40008.497  0.57%  73.5 2515s
 2676683 520023     cutoff   77      -39781.000 -40008.002  0.57%  73.5 2520s
 2681659 520578 -39905.138   79  133 -39781.000 -40007.420  0.57%  73.5 2525s
 2687098 521280 -39821.388   83  103 -39781.000 -40006.837  0.57%  73.6 2530s
 2692165 521786 -39838.114   69  147 -39781.000 -40006.161  0.57%  73.6 2535s
 2697076 522368 -39809.820   92  132 -39781.000 -40005.570  0.56%  73.6 2540s
 2701585 523039 -39785.775   81  144 -39781.000 -40004.952  0.56%  73.7 2545s
 2707154 523690     cutoff   70      -39781.000 -40004.185  0.56%  73.7 2550s
 2711023 524034 -39965.833   80  160 -39781.000 -40003.644  0.56%  73.7 2555s
 2716320 524440 -39798.172   68  140 -39781.000 -40002.732  0.56%  73.7 2560s
 2721172 524711 -39784.483   90  111 -39781.000 -40001.900  0.56%  73.8 2565s
 2726628 525261 -39809.029   66  160 -39781.000 -40000.944  0.55%  73.8 2570s
 2731263 525521 -39814.524   61  131 -39781.000 -40000.210  0.55%  73.8 2575s
 2736305 525925 -39829.521   78  145 -39781.000 -39999.235  0.55%  73.9 2580s
 2740827 526442 -39814.050   93  118 -39781.000 -39998.398  0.55%  73.9 2585s
 2745986 526845     cutoff   79      -39781.000 -39997.564  0.54%  73.9 2590s
 2751192 527191 -39851.343   74  138 -39781.000 -39996.585  0.54%  73.9 2595s
 2756124 527539 -39844.902   85  141 -39781.000 -39995.626  0.54%  74.0 2600s
 2759932 527958     cutoff   82      -39781.000 -39994.914  0.54%  74.0 2605s
 2765094 528590 -39852.601   81  145 -39781.000 -39993.962  0.54%  74.0 2610s
 2769699 528927     cutoff   81      -39781.000 -39993.046  0.53%  74.1 2615s
