1W	40	50	10	5	1209	2399	1766	1805	1810	1810	1810	1810	1810	1810	
2S	40	50	10	5	1288	2399	1172	382	242	242	242	242	242	242	
0U	40	50	10	6	1170	2399	1066	512	546	546	546	546	546	546	
1W	40	50	10	6	1170	2399	1881	1595	1628	1628	1628	1628	1628	1628	
2S	40	50	10	6	1248	2399	1237	204	185	185	185	185	185	185	
0U	40	50	10	7	1248	2399	1471	1094	971	1015	1015	1015	1015	1015	
1W	40	50	10	7	1131	2399	1944	1838	1659	1659	1659	1659	1659	1659	
2S	40	50	10	7	1209	2399	1299	1195	1034	1034	1034	1034	1034	1034	
0U	40	50	10	8	1209	2399	720	193	206	206	206	206	206	206	
1W	40	50	10	8	1287	2399	1963	1935	1935	1935	1935	1935	1935	1935	
2S	40	50	10	8	1170	2399	1897	1650	1611	1611	1611	1611	1611	1611	
0U	40	50	10	9	1209	2399	1304	405	405	405	405	405	405	405	
1W	40	50	10	9	1209	2399	1491	1415	1413	1413	1413	1413	1413	1413	
2S	40	50	10	9	1287	2399	1338	1266	1224	1224	1224	1224	1224	1224	
0U	40	50	10	10	1170	2399	1247	539	552	552	552	552	552	552	
1W	40	50	10	10	1209	2399	1145	307	252	252	252	252	252	252	
2S	40	50	10	10	1209	2399	1930	1760	1751	1739	1739	1739	1739	1739	
0U	40	100	10	1	2457	4399	2424	1659	1303	1123	1019	1010	1024	1024	
1W	40	100	10	1	2223	4399	3868	2395	2054	1799	1121	1093	1224	1224	
2S	40	100	10	1	2379	4399	3900	2277	1730	1180	1061	1044	1100	1100	
0U	40	100	10	2	2379	4399	3903	2001	1663	1418	1341	1321	1333	1333	
1W	40	100	10	2	2340	4399	3840	2202	1787	1355	1341	1333	1324	1324	
2S	40	100	10	2	2418	4399	1224	216	62	58	58	61	83	83	
0U	40	100	10	3	2535	4399	3847	2249	1672	301	1018	728	622	429	
1W	40	100	10	3	2496	4399	3799	2256	1788	1452	1383	1322	1317	1317	
2S	40	100	10	3	2301	4399	3901	2249	1748	1314	1266	1287	1281	1281	
0U	40	100	10	4	2301	4399	3783	2290	1862	1572	1555	1500	1477	1485	
1W	40	100	10	4	2379	4399	581	273	128	109	143	76	81	81	
2S	40	100	10	4	2418	4399	3893	2195	1818	1379	1151	1167	1138	1138	
0U	40	100	10	5	2457	4399	3614	2003	1690	1464	1512	1488	1349	1349	
1W	40	100	10	5	2457	4399	3849	2273	1789	1365	1362	1349	1315	1315	
2S	40	100	10	5	2380	4399	3811	2304	1003	1550	1545	1509	1509	1488	
0U	40	100	10	6	2301	4399	3792	2188	1832	1485	721	722	738	738	
1W	40	100	10	6	2496	4399	3756	2297	1782	1249	1200	1217	1171	1171	
2S	40	100	10	6	2379	4399	3800	2271	1674	1381	1171	1148	1200	1200	
0U	40	100	10	7	2613	4399	3894	2339	1775	1145	1118	1095	1277	1277	
1W	40	100	10	7	2496	4399	3769	1955	1574	1164	1040	977	1114	1091	
2S	40	100	10	7	2496	4399	3888	2371	1901	1427	1321	1243	1238	1238	
0U	40	100	10	8	2418	4399	3822	2331	1799	1408	1379	1281	1281	1382	
1W	40	100	10	8	2262	4399	3804	2151	1781	1512	1389	1354	1384	1384	
2S	40	100	10	8	2457	4399	2496	183	87	77	95	89	69	69	
0U	40	100	10	9	2496	4399	3867	2458	2085	1627	1579	1505	1578	1578	
1W	40	100	10	9	2496	4399	3702	2256	1658	1286	1228	1222	1265	1265	
2S	40	100	10	9	2496	4399	3857	2177	1860	1346	1277	1250	1264	1445	
0U	40	100	10	10	2418	4399	3870	2020	1591	1242	1091	1061	1160	1160	
1W	40	100	10	10	2418	4399	3870	1982	1681	1358	1405	1326	1267	1335	
2S	40	100	10	10	2418	4399	3897	2383	1931	1296	1132	1119	1355	1350	
0U	10	50	25	1	288	749	177	52	50	50	50	50	50	50	
1W	10	50	25	1	279	749	185	111	85	85	85	85	85	85	
2S	10	50	25	1	261	749	245	95	52	52	52	52	52	52	
0U	10	50	25	2	270	749	133	41	50	50	50	50	50	50	
1W	10	50	25	2	279	749	374	180	29	29	29	29	29	29	
2S	10	50	25	2	279	749	242	70	24	24	24	24	24	24	
0U	10	50	25	3	288	749	226	108	55	55	55	55	55	55	
1W	10	50	25	3	279	749	148	100	63	63	63	63	63	63	
2S	10	50	25	3	297	749	153	31	21	21	21	21	21	21	
0U	10	50	25	4	261	749	165	39	20	20	20	20	20	20	
1W	10	50	25	4	315	749	142	36	33	33	33	33	33	33	
2S	10	50	25	4	279	749	234	93	51	51	51	51	51	51	
0U	10	50	25	5	279	749	171	71	30	30	30	30	30	30	
1W	10	50	25	5	288	749	253	163	33	33	33	33	33	33	
2S	10	50	25	5	252	749	259	104	64	64	64	64	64	64	
0U	10	50	25	6	270	749	173	75	42	42	42	42	42	42	
1W	10	50	25	6	279	749	210	164	111	111	111	111	111	111	
2S	10	50	25	6	288	749	429	201	43	43	43	43	43	43	
0U	10	50	25	7	288	749	191	130	78	78	78	78	78	78	
1W	10	50	25	7	261	749	200	35	8	8	8	8	8	8	
2S	10	50	25	7	306	749	156	74	22	22	22	22	22	22	
0U	10	50	25	8	279	749	192	90	61	61	61	61	61	61	
1W	10	50	25	8	306	749	134	41	18	18	18	18	18	18	
2S	10	50	25	8	261	749	255	54	40	40	40	40	40	40	
0U	10	50	25	9	279	749	165	89	52	52	52	52	52	52	
1W	10	50	25	9	261	749	172	60	52	52	52	52	52	52	
2S	10	50	25	9	279	749	250	42	26	26	26	26	26	26	
0U	10	50	25	10	279	749	184	101	64	64	64	64	64	64	
1W	10	50	25	10	288	749	96	21	19	19	19	19	19	19	
2S	10	50	25	10	270	749	89	44	22	22	22	22	22	22	
0U	10	100	25	1	567	1249	308	372	200	115	108	108	108	108	
1W	10	100	25	1	504	1249	345	251	131	38	13	13	13	13	
2S	10	100	25	1	549	1249	286	139	64	35	41	41	41	41	
0U	10	100	25	2	549	1249	369	256	115	56	52	52	52	52	
1W	10	100	25	2	540	1249	436	301	139	41	40	40	40	40	
2S	10	100	25	2	549	1249	882	582	160	52	37	37	37	37	
0U	10	100	25	3	585	1249	575	586	296	74	46	46	46	46	
1W	10	100	25	3	567	1249	416	386	341	42	59	59	59	59	
2S	10	100	25	3	549	1249	341	216	101	31	13	13	13	13	
0U	10	100	25	4	540	1249	286	141	52	35	21	21	21	21	
1W	10	100	25	4	558	1249	367	276	144	73	52	52	52	52	
2S	10	100	25	4	567	1249	316	250	127	23	22	22	22	22	
0U	10	100	25	5	567	1249	311	170	58	56	52	52	52	52	
1W	10	100	25	5	549	1249	801	568	179	37	15	15	15	15	
2S	10	100	25	5	576	1249	803	542	126	56	51	51	51	51	
0U	10	100	25	6	531	1249	423	370	209	132	79	79	79	79	
1W	10	100	25	6	567	1249	332	297	186	57	39	39	39	39	
2S	10	100	25	6	549	1249	959	659	354	27	20	20	20	20	
0U	10	100	25	7	603	1249	731	571	332	59	59	59	59	59	
1W	10	100	25	7	558	1249	787	520	231	41	25	25	25	25	
2S	10	100	25	7	594	1249	890	556	220	20	42	42	42	42	
0U	10	100	25	8	558	1249	467	294	162	86	35	35	35	35	
1W	10	100	25	8	531	1249	238	175	79	41	46	46	46	46	
2S	10	100	25	8	558	1249	928	563	333	43	52	52	52	52	
0U	10	100	25	9	576	1249	377	526	252	53	54	54	54	54	
1W	10	100	25	9	549	1249	321	195	49	33	37	37	37	37	
2S	10	100	25	9	576	1249	478	335	121	64	79	79	79	79	
0U	10	100	25	10	558	1249	822	629	398	114	119	119	119	119	
1W	10	100	25	10	558	1249	291	186	61	38	14	14	14	14	
2S	10	100	25	10	531	1249	291	658	222	77	65	65	65	65	
0U	10	200	25	1	1125	2249	636	409	368	46	44	37	39	48	
1W	10	200	25	1	1089	2249	686	1055	540	291	124	35	43	36	
2S	10	200	25	1	1089	2249	1101	722	445	156	81	33	31	36	
0U	10	200	25	2	1116	2249	1116	1420	1113	227	117	51	49	71	
1W	10	200	25	2	1062	2249	1852	1487	1198	624	42	16	13	17	
2S	10	200	25	2	1152	2249	606	455	303	138	57	30	27	36	
0U	10	200	25	3	1125	2249	1657	1281	1001	450	78	64	49	58	
1W	10	200	25	3	1125	2249	625	485	329	155	69	49	34	38	
2S	10	200	25	3	1143	2249	1868	1427	1167	564	132	44	43	53	
0U	10	200	25	4	1080	2249	608	470	290	83	36	13	14	20	
1W	10	200	25	4	1125	2249	572	432	327	184	99	25	25	36	
2S	10	200	25	4	1161	2249	1080	882	487	185	43	22	22	30	
0U	10	200	25	5	1089	2249	1785	1366	1047	575	126	38	20	42	
1W	10	200	25	5	1125	2249	461	639	1118	644	91	18	17	39	
2S	10	200	25	5	1152	2249	1782	1405	1133	486	89	38	33	38	
0U	10	200	25	6	1134	2249	752	701	455	148	87	40	36	31	
1W	10	200	25	6	1116	2249	711	619	438	150	56	23	21	14	
2S	10	200	25	6	1134	2249	625	466	331	82	48	17	17	21	
0U	10	200	25	7	1179	2249	1189	751	961	284	88	43	33	41	
1W	10	200	25	7	1152	2249	1156	1063	643	212	102	34	31	39	
2S	10	200	25	7	1080	2249	620	473	359	107	57	23	18	22	
0U	10	200	25	8	1089	2249	659	479	88	197	134	59	35	46	
1W	10	200	25	8	1116	2249	1852	1397	1082	565	90	31	27	26	
2S	10	200	25	8	1152	2249	612	437	303	88	46	22	22	15	
0U	10	200	25	9	1107	2249	1796	1398	1198	683	132	104	87	104	
1W	10	200	25	9	1161	2249	642	70	355	63	29	10	5	10	
2S	10	200	25	9	1143	2249	617	475	352	129	135	60	46	56	
0U	10	200	25	10	1116	2249	1753	1424	1121	555	106	36	31	57	
1W	10	200	25	10	1071	2249	626	477	314	220	78	26	28	19	
2S	10	200	25	10	1071	2249	1833	1476	1193	615	91	29	24	34	
0U	10	300	25	1	1674	3249	2766	2333	1815	1179	157	59	24	25	
1W	10	300	25	1	1629	3249	907	709	618	406	75	51	33	35	
2S	10	300	25	1	1683	3249	1771	1479	848	490	248	72	35	33	
0U	10	300	25	2	1638	3249	2822	2506	2223	1673	323	78	36	41	
1W	10	300	25	2	1665	3249	2883	2432	2173	1625	405	70	40	37	
2S	10	300	25	2	1674	3249	962	788	651	374	216	46	28	32	
0U	10	300	25	3	1710	3249	2773	1980	1620	1190	518	48	32	55	
1W	10	300	25	3	1701	3249	1416	1214	702	408	217	27	17	17	
2S	10	300	25	3	1656	3249	1894	1656	945	598	258	77	48	45	
0U	10	300	25	4	1647	3249	2552	2129	1838	936	247	48	23	19	
1W	10	300	25	4	1710	3249	926	726	614	394	44	40	25	24	
2S	10	300	25	4	1692	3249	2845	2309	677	390	161	55	36	38	
0U	10	300	25	5	1656	3249	953	2090	344	199	362	63	36	38	
1W	10	300	25	5	1701	3249	866	700	569	360	35	29	24	25	
2S	10	300	25	5	1719	3249	1648	1243	748	334	217	43	26	30	
0U	10	300	25	6	1665	3249	2809	2293	1975	1479	368	45	37	32	
1W	10	300	25	6	1683	3249	1318	1179	701	406	244	43	23	24	
2S	10	300	25	6	1674	3249	933	703	579	385	43	54	32	31	
0U	10	300	25	7	1719	3249	1903	786	913	382	334	44	12	31	
1W	10	300	25	7	1638	3249	1543	1360	803	541	341	185	147	160	
2S	10	300	25	7	1737	3249	946	689	70	296	116	31	17	24	
0U	10	300	25	8	1683	3249	1372	1189	733	82	460	73	36	49	
1W	10	300	25	8	1737	3249	2551	1909	1569	1082	358	18	17	63	
2S	10	300	25	8	1710	3249	2796	2118	1876	1263	165	23	18	18	
0U	10	300	25	9	1692	3249	2310	1886	809	1155	281	66	22	32	
1W	10	300	25	9	1728	3249	1033	874	681	497	147	30	22	27	
2S	10	300	25	9	1656	3249	2647	2168	1123	1309	201	54	21	22	
0U	10	300	25	10	1665	3249	641	1472	1345	962	823	140	71	58	
1W	10	300	25	10	1629	3249	2277	2408	1680	1544	293	81	43	42	
2S	10	300	25	10	1665	3249	2352	2340	2067	1477	190	37	23	36	
0U	20	50	25	1	608	1499	471	88	59	59	59	59	59	59	
1W	20	50	25	1	570	1499	474	205	85	85	85	85	85	85	
2S	20	50	25	1	513	1499	860	258	88	88	88	88	88	88	
0U	20	50	25	2	570	1499	431	51	59	59	59	59	59	59	
1W	20	50	25	2	627	1499	426	57	30	30	30	30	30	30	
2S	20	50	25	2	570	1499	472	151	76	76	76	76	76	76	
0U	20	50	25	3	608	1499	436	217	129	129	129	129	129	129	
1W	20	50	25	3	627	1499	483	196	109	109	109	109	109	109	
2S	20	50	25	3	589	1499	571	151	145	145	145	145	145	145	
0U	20	50	25	4	551	1499	457	47	13	13	13	13	13	13	
1W	20	50	25	4	665	1499	452	61	50	50	50	50	50	50	
2S	20	50	25	4	532	1499	449	39	53	53	53	53	53	53	
0U	20	50	25	5	589	1499	484	264	122	122	122	122	122	122	
1W	20	50	25	5	589	1499	423	225	90	90	90	90	90	90	
2S	20	50	25	5	589	1499	572	185	84	84	84	84	84	84	
0U	20	50	25	6	570	1499	434	68	97	97	97	97	97	97	
1W	20	50	25	6	589	1499	476	51	77	77	77	77	77	77	
2S	20	50	25	6	589	1499	381	97	53	53	53	53	53	53	
0U	20	50	25	7	608	1499	444	309	180	180	180	180	180	180	
1W	20	50	25	7	551	1499	474	96	117	117	117	117	117	117	
2S	20	50	25	7	608	1499	866	337	147	147	147	147	147	147	
0U	20	50	25	8	589	1499	712	347	138	138	138	138	138	138	
1W	20	50	25	8	627	1499	436	173	104	104	104	104	104	104	
2S	20	50	25	8	532	1499	460	75	58	58	58	58	58	58	
0U	20	50	25	9	589	1499	476	234	165	165	165	165	165	165	
1W	20	50	25	9	570	1499	425	71	57	57	57	57	57	57	
2S	20	50	25	9	589	1499	598	237	147	147	147	147	147	147	
0U	20	50	25	10	570	1499	398	71	49	49	49	49	49	49	
1W	20	50	25	10	608	1499	447	316	179	179	179	179	179	179	
2S	20	50	25	10	570	1499	873	391	138	138	138	138	138	138	
0U	20	100	25	1	1197	2499	973	235	74	83	122	122	122	122	
1W	20	100	25	1	1064	2499	1587	866	377	69	71	71	71	71	
2S	20	100	25	1	1140	2499	1638	928	546	118	98	98	98	98	
0U	20	100	25	2	1159	2499	1498	1112	577	171	193	193	193	193	
1W	20	100	25	2	1121	2499	1653	874	451	119	110	110	110	110	
2S	20	100	25	2	1159	2499	1896	1018	500	129	125	125	125	125	
0U	20	100	25	3	1235	2499	1566	798	150	66	66	66	66	66	
1W	20	100	25	3	1216	2499	863	515	171	46	53	53	53	53	
2S	20	100	25	3	1140	2499	1741	882	228	88	95	95	95	95	
0U	20	100	25	4	1140	2499	1714	678	468	127	156	156	156	156	
1W	20	100	25	4	1197	2499	1734	827	158	54	50	50	50	50	
2S	20	100	25	4	1197	2499	1091	410	31	23	21	21	21	21	
0U	20	100	25	5	1197	2499	384	176	73	45	78	78	78	78	
1W	20	100	25	5	1178	2499	1014	331	91	68	43	43	43	43	
2S	20	100	25	5	1197	2499	1106	419	145	51	69	69	69	69	
0U	20	100	25	6	1121	2499	965	303	51	62	105	105	105	105	
1W	20	100	25	6	1197	2499	1237	456	358	101	76	76	76	76	
2S	20	100	25	6	1121	2499	1222	559	153	64	65	65	65	65	
0U	20	100	25	7	1273	2499	980	817	322	132	156	156	156	156	
1W	20	100	25	7	1216	2499	1336	923	511	131	120	120	120	120	
2S	20	100	25	7	1254	2499	1135	732	180	96	73	73	73	73	
0U	20	100	25	8	1178	2499	1339	852	392	86	83	83	83	83	
1W	20	100	25	8	1121	2499	1204	681	225	50	82	82	82	82	
2S	20	100	25	8	1178	2499	1856	987	550	86	81	81	81	81	
0U	20	100	25	9	1216	2499	1583	295	128	99	114	114	114	114	
1W	20	100	25	9	1159	2499	941	638	135	85	85	85	85	85	
2S	20	100	25	9	1197	2499	1850	983	494	139	124	124	124	124	
0U	20	100	25	10	1178	2499	996	380	86	56	66	66	66	66	
1W	20	100	25	10	1159	2499	1067	465	77	34	64	64	64	64	
2S	20	100	25	10	1159	2499	967	520	83	25	37	37	37	37	
0U	20	200	25	1	2375	4499	3490	2237	1271	734	63	46	43	57	
1W	20	200	25	1	2280	4499	2230	1436	848	87	29	20	30	53	
2S	20	200	25	1	2318	4499	2147	1424	861	2	4	19	13	22	
0U	20	200	25	2	2356	4499	3528	2265	1712	694	89	87	87	105	
1W	20	200	25	2	2280	4499	3418	2163	1631	256	46	33	45	43	
2S	20	200	25	2	2394	4499	2041	1282	768	0	3	8	12	11	
0U	20	200	25	3	2375	4499	3018	816	904	496	140	104	107	117	
1W	20	200	25	3	2337	4499	3772	2224	1513	75	27	29	30	45	
2S	20	200	25	3	2375	4499	2147	1196	144	31	11	11	19	9	
0U	20	200	25	4	2280	4499	3572	2211	1688	633	52	23	29	43	
1W	20	200	25	4	2394	4499	3767	2158	1514	352	17	26	30	43	
2S	20	200	25	4	2432	4499	1580	2139	1341	413	25	27	24	38	
0U	20	200	25	5	2299	4499	1938	1276	430	53	22	38	57	41	
1W	20	200	25	5	2375	4499	3521	1604	1003	693	44	37	43	43	
2S	20	200	25	5	2413	4499	2183	1386	252	19	6	22	32	27	
0U	20	200	25	6	2394	4499	2661	906	1000	583	41	50	72	84	
1W	20	200	25	6	2318	4499	2061	1417	867	22	8	8	23	26	
2S	20	200	25	6	2394	4499	3766	2394	1820	729	88	63	74	81	
0U	20	200	25	7	2489	4499	1936	1243	265	128	23	30	36	54	
1W	20	200	25	7	2432	4499	3372	2311	1748	683	80	80	98	138	
2S	20	200	25	7	2299	4499	3896	2323	1722	355	8	9	17	17	
0U	20	200	25	8	2299	4499	3755	2326	1737	618	55	60	70	125	
1W	20	200	25	8	2375	4499	2562	1098	895	214	35	36	50	54	
2S	20	200	25	8	2432	4499	2112	1369	878	88	38	48	43	56	
0U	20	200	25	9	2337	4499	607	1165	202	75	24	14	33	20	
1W	20	200	25	9	2451	4499	2157	1425	438	17	6	17	17	28	
2S	20	200	25	9	2375	4499	3095	2110	1430	647	45	55	55	65	
0U	20	200	25	10	2356	4499	3510	2182	1586	35	36	43	45	37	
1W	20	200	25	10	2280	4499	2601	1118	468	310	36	42	42	51	
2S	20	200	25	10	2280	4499	3774	2507	1947	957	156	144	154	160	
0U	20	300	25	1	3534	6499	1462	2464	854	464	221	43	54	48	
1W	20	300	25	1	3420	6499	2729	1894	1339	762	152	22	23	23	
2S	20	300	25	1	3534	6499	5595	3683	3134	1741	193	60	62	63	
0U	20	300	25	2	3458	6499	2997	2216	2295	1399	285	54	73	52	
1W	20	300	25	2	3553	6499	5555	3725	2942	2198	318	15	16	22	
2S	20	300	25	2	3534	6499	3172	2260	1746	171	23	2	2	10	
0U	20	300	25	3	3610	6499	5630	3879	3151	2157	720	38	26	37	
1W	20	300	25	3	3610	6499	2678	702	577	1299	251	25	15	34	
2S	20	300	25	3	3496	6499	3026	2095	1509	265	21	1	4	3	
0U	20	300	25	4	3477	6499	5445	2364	901	821	309	19	20	49	
1W	20	300	25	4	3610	6499	4057	1439	1096	1844	201	78	73	70	
2S	20	300	25	4	3572	6499	5760	3653	2595	2016	634	2	10	11	
0U	20	300	25	5	3496	6499	2345	2286	592	797	46	13	11	10	
1W	20	300	25	5	3610	6499	5573	4004	3272	2238	656	54	9	35	
2S	20	300	25	5	3629	6499	3306	2412	1902	938	0	2	3	9	
0U	20	300	25	6	3515	6499	5366	3561	2982	1859	227	94	73	74	
1W	20	300	25	6	3572	6499	1818	1372	1087	812	188	41	30	31	
2S	20	300	25	6	3553	6499	5708	3781	1261	1606	17	4	4	8	
0U	20	300	25	7	3629	6499	5373	3672	3173	2391	385	62	46	45	
1W	20	300	25	7	3458	6499	5566	3955	3373	2332	572	63	66	68	
2S	20	300	25	7	3705	6499	5853	4032	1262	2291	369	16	16	20	
0U	20	300	25	8	3553	6499	2219	945	878	590	423	28	28	28	
1W	20	300	25	8	3648	6499	3155	2158	1722	969	16	7	13	11	
2S	20	300	25	8	3667	6499	5794	3991	3338	2298	535	33	45	45	
0U	20	300	25	9	3572	6499	2643	2013	1748	1322	382	30	29	30	
1W	20	300	25	9	3629	6499	5337	4184	3634	2941	1532	162	157	162	
2S	20	300	25	9	3515	6499	3220	2274	1610	697	30	3	6	26	
0U	20	300	25	10	3515	6499	1738	1438	1120	794	205	33	32	38	
1W	20	300	25	10	3439	6499	3632	2001	1338	1820	160	61	55	120	
2S	20	300	25	10	3534	6499	5548	3812	3470	1581	242	29	31	33	
0U	30	50	25	1	928	2249	533	809	478	478	478	478	478	478	
1W	30	50	25	1	870	2249	1265	707	646	646	646	646	646	646	
2S	30	50	25	1	812	2249	1409	814	781	781	781	781	781	781	
0U	30	50	25	2	870	2249	1261	762	693	693	693	693	693	693	
1W	30	50	25	2	957	2249	758	414	376	376	376	376	376	376	
2S	30	50	25	2	899	2249	991	989	899	899	899	899	899	899	
0U	30	50	25	3	928	2249	1073	414	660	660	660	660	660	660	
1W	30	50	25	3	928	2249	727	133	105	105	105	105	105	105	
2S	30	50	25	3	870	2249	939	568	557	557	557	557	557	557	
0U	30	50	25	4	841	2249	794	76	103	103	103	103	103	103	
1W	30	50	25	4	1015	2249	787	289	139	139	139	139	139	139	
2S	30	50	25	4	841	2249	697	514	496	496	496	496	496	496	
0U	30	50	25	5	899	2249	1123	514	520	520	520	520	520	520	
1W	30	50	25	5	899	2249	677	377	361	361	361	361	361	361	
2S	30	50	25	5	899	2249	736	791	862	862	862	862	862	862	
0U	30	50	25	6	870	2249	1075	781	819	819	819	819	819	819	
1W	30	50	25	6	899	2249	559	294	328	328	328	328	328	328	
2S	30	50	25	6	957	2249	881	336	277	277	277	277	277	277	
0U	30	50	25	7	928	2249	387	240	298	298	298	298	298	298	
1W	30	50	25	7	870	2249	707	282	222	222	222	222	222	222	
2S	30	50	25	7	899	2249	1391	888	862	862	862	862	862	862	
0U	30	50	25	8	899	2249	1039	814	722	722	722	722	722	722	
1W	30	50	25	8	986	2249	789	349	559	559	559	559	559	559	
2S	30	50	25	8	841	2249	892	729	543	543	543	543	543	543	
0U	30	50	25	9	899	2249	1229	937	944	944	944	944	944	944	
1W	30	50	25	9	870	2249	1392	951	1042	1042	1042	1042	1042	1042	
2S	30	50	25	9	899	2249	881	126	123	123	123	123	123	123	
0U	30	50	25	10	870	2249	1101	864	813	813	813	813	813	813	
1W	30	50	25	10	928	2249	822	140	174	174	174	174	174	174	
2S	30	50	25	10	957	2249	773	110	81	81	81	81	81	81	
0U	30	100	25	1	1827	3749	2636	1218	340	303	297	297	297	297	
1W	30	100	25	1	1653	3749	2522	1316	638	317	297	297	297	297	
2S	30	100	25	1	1740	3749	2899	1461	762	502	492	492	492	492	
0U	30	100	25	2	1769	3749	2519	1419	838	496	510	510	510	510	
1W	30	100	25	2	1711	3749	2594	1285	452	167	162	162	162	162	
2S	30	100	25	2	1798	3749	2832	1325	939	269	279	279	279	279	
0U	30	100	25	3	1885	3749	2726	1355	788	305	310	310	310	310	
1W	30	100	25	3	1856	3749	2544	1272	601	350	327	327	327	327	
2S	30	100	25	3	1740	3749	2921	1506	1013	253	250	250	250	250	
0U	30	100	25	4	1711	3749	1533	864	314	156	174	174	174	174	
1W	30	100	25	4	1769	3749	2643	1146	542	67	73	73	73	73	
2S	30	100	25	4	1827	3749	2916	1434	796	554	566	566	566	566	
0U	30	100	25	5	1827	3749	2497	1442	639	337	357	357	357	357	
1W	30	100	25	5	1798	3749	2807	1199	802	535	520	520	520	520	
2S	30	100	25	5	1740	3749	1573	318	71	75	68	68	68	68	
0U	30	100	25	6	1711	3749	733	270	51	82	82	82	82	82	
1W	30	100	25	6	1856	3749	2564	1332	792	559	572	572	572	572	
2S	30	100	25	6	1740	3749	2883	1601	1028	199	241	241	241	241	
0U	30	100	25	7	1943	3749	2634	1435	864	534	516	516	516	516	
1W	30	100	25	7	1856	3749	2569	1401	750	143	125	125	125	125	
2S	30	100	25	7	1856	3749	2834	1648	1037	171	178	178	178	178	
0U	30	100	25	8	1798	3749	2592	1488	898	309	347	347	347	347	
1W	30	100	25	8	1740	3749	1323	293	61	66	84	84	84	84	
2S	30	100	25	8	1798	3749	1697	511	64	80	75	75	75	75	
0U	30	100	25	9	1856	3749	2491	1442	841	315	332	332	332	332	
1W	30	100	25	9	1827	3749	2519	1316	540	423	478	478	478	478	
2S	30	100	25	9	1827	3749	1121	606	76	32	26	26	26	26	
0U	30	100	25	10	1798	3749	2575	1299	668	440	444	444	444	444	
1W	30	100	25	10	1798	3749	2705	1415	816	109	135	135	135	135	
2S	30	100	25	10	1769	3749	2847	1433	222	186	196	196	196	196	
0U	30	200	25	1	3625	6749	4190	2965	1853	1322	648	588	566	552	
1W	30	200	25	1	3509	6749	5790	3377	2332	855	621	610	626	608	
2S	30	200	25	1	3567	6749	5820	3527	2680	1666	876	819	886	771	
0U	30	200	25	2	3596	6749	5257	2951	1864	1146	433	424	478	480	
1W	30	200	25	2	3538	6749	5483	2727	1961	423	411	232	238	257	
2S	30	200	25	2	3712	6749	5838	3530	2562	1528	550	457	451	432	
0U	30	200	25	3	3625	6749	5503	3285	2239	1572	689	753	763	716	
1W	30	200	25	3	3538	6749	1173	985	199	45	51	70	95	97	
2S	30	200	25	3	3683	6749	5819	3465	2522	1224	328	398	303	279	
0U	30	200	25	4	3480	6749	5712	2920	2159	957	510	136	143	158	
1W	30	200	25	4	3625	6749	5372	2243	2131	995	337	98	127	306	
2S	30	200	25	4	3712	6749	5837	3878	2935	1901	742	647	712	712	
0U	30	200	25	5	3509	6749	5612	2748	1947	883	383	346	314	339	
1W	30	200	25	5	3683	6749	5230	3190	2370	1009	359	152	153	177	
2S	30	200	25	5	3654	6749	5855	3397	1865	1024	95	133	133	155	
0U	30	200	25	6	3654	6749	5631	3113	2384	937	442	311	326	321	
1W	30	200	25	6	3567	6749	5588	2990	1652	580	210	275	203	304	
2S	30	200	25	6	3625	6749	5850	3575	2628	1591	454	484	513	520	
0U	30	200	25	7	3799	6749	5432	3305	2444	1268	669	688	585	609	
1W	30	200	25	7	3712	6749	5347	3158	2283	435	511	468	508	609	
2S	30	200	25	7	3538	6749	1569	3639	1377	1266	615	535	606	667	
0U	30	200	25	8	3509	6749	5542	2846	2201	1283	634	292	376	366	
1W	30	200	25	8	3596	6749	5667	2885	1861	1054	318	281	292	308	
2S	30	200	25	8	3596	6749	2433	758	2185	958	408	315	427	436	
0U	30	200	25	9	3567	6749	5703	3276	2418	1476	305	302	307	304	
1W	30	200	25	9	3683	6749	5659	3157	2214	1257	514	509	508	529	
2S	30	200	25	9	3625	6749	2763	722	251	16	36	34	47	61	
0U	30	200	25	10	3596	6749	5272	2871	2124	854	286	265	281	316	
1W	30	200	25	10	3451	6749	2714	3091	2202	940	472	443	408	407	
2S	30	200	25	10	3538	6749	5853	3202	2334	1096	100	100	108	122	
0U	30	300	25	1	5394	9749	8670	4931	1817	2185	1300	581	514	273	
1W	30	300	25	1	5220	9749	8618	4830	4279	2752	888	273	226	219	
2S	30	300	25	1	5394	9749	3397	223	480	230	42	49	41	55	
0U	30	300	25	2	5278	9749	8419	5001	4486	3319	1442	807	612	614	
1W	30	300	25	2	5452	9749	8494	4787	4293	3023	1071	460	160	207	
2S	30	300	25	2	5336	9749	3512	3498	3287	1965	675	462	563	712	
0U	30	300	25	3	5510	9749	8587	5072	4248	2820	1106	558	489	473	
1W	30	300	25	3	5481	9749	8511	5234	4829	3504	1379	625	545	539	
2S	30	300	25	3	5337	9749	8542	5676	4898	3481	1159	643	699	620	
0U	30	300	25	4	5307	9749	8566	4805	4143	1516	765	354	343	252	
1W	30	300	25	4	5568	9749	8466	3603	2011	1915	226	90	103	100	
2S	30	300	25	4	5539	9749	8810	5311	4649	2954	810	151	138	165	
0U	30	300	25	5	5336	9749	8583	4653	3924	2701	1181	504	361	390	
1W	30	300	25	5	5481	9749	8571	5212	4745	3280	656	455	511	449	
